player_count,is_multiplayer,game_genre_id,has_dlc,user_rating,average_playtime_hours,age_rating,distance_to_server_km,number_of_patches,server_capacity,graphics_quality_score,difficulty_level,replayability_score
51.0,0.0,18.0,1.0,0.4546985178088449,5.618739306979796,10.0,11.197735744621271,2.0,330.0,28.490945498398165,0.46929657887079546,76.38838305444142
43.0,0.0,13.0,0.0,0.3855198510022688,8.34084055607409,14.0,44.74966348569813,2.0,241.0,25.633315642592713,0.11785596408089188,79.78618681461543
54.0,1.0,36.0,1.0,0.7530420083832782,5.143397571530709,7.0,51.84388989880359,4.0,730.0,42.206651671238994,0.2790755608184286,15.449826658325883
44.0,1.0,5.0,0.0,0.058040683459806175,4.263203441575262,0.0,79.09162112352054,1.0,192.0,19.95578809520891,0.06775480421130475,80.0345397835498
7.0,1.0,22.0,0.0,0.1421555200810456,9.005256996336287,8.0,31.168323203718455,1.0,168.0,21.994724823413534,0.3002701105511358,65.17687274469226
1.0,0.0,10.0,0.0,0.15888450334604348,3.940345983479527,1.0,50.13027810850611,2.0,162.0,58.50389879935248,0.5197360760985532,30.787017983514495
61.0,0.0,50.0,0.0,0.8766118507291166,3.6124683582540813,25.0,12.343790686223672,10.0,964.0,55.386570557658104,0.6556249892162684,27.936023617797527
9.0,0.0,42.0,0.0,0.901997655004646,7.890730046874916,18.0,6.504515606582934,8.0,860.0,25.654617301915835,0.2885340868383871,74.71641051946943
57.0,1.0,38.0,0.0,0.6475792730610362,2.0909936029918805,19.0,18.94608943535317,5.0,734.0,29.64440104874107,0.9622648138244919,5.998410045869477
48.0,0.0,45.0,0.0,0.9295293220449191,6.988980640630161,29.0,6.55554643591728,7.0,866.0,49.39957536156533,0.8533344449185152,18.291642200783347
33.0,1.0,30.0,0.0,0.44676082817452006,7.398171936683436,9.0,25.868665682620872,5.0,776.0,32.63814263127909,0.060812041045969656,67.38549927686009
11.0,0.0,40.0,0.0,0.6221023671597637,5.692181603465419,23.0,3.880513171710842,4.0,537.0,22.066553715592903,0.49885351457219385,85.66521454950397
51.0,1.0,24.0,1.0,0.42635838225086364,4.686683913857472,23.0,41.03037510515479,7.0,846.0,73.66586346433154,0.6063197835112493,41.3746565856325
6.0,0.0,44.0,0.0,0.4753512964171264,4.699923686996113,28.0,4.183329112139988,2.0,429.0,57.54986934173141,0.48183542579530225,64.86968670216912
11.0,1.0,4.0,1.0,0.1470736289857103,8.8480525700293,2.0,78.8266620488855,1.0,123.0,18.589800601979796,0.13917823131192836,83.24077315593482
46.0,0.0,49.0,1.0,0.9625922564295853,4.082143576256112,26.0,1.9126276464564689,9.0,913.0,65.26142441331226,0.7602197688784731,30.594206428486995
45.0,0.0,25.0,1.0,0.6768839223675067,3.4632231022907813,20.0,19.29353671652521,8.0,632.0,83.5330382229978,0.9030682343748431,38.57916996031609
74.0,1.0,24.0,0.0,0.2709924251939595,8.544443220720563,18.0,29.939917674084004,4.0,589.0,65.90243775982081,0.6866997834605948,28.007860802855312
34.0,0.0,31.0,1.0,0.38717256937657774,6.1001291122550505,23.0,14.150319789142896,5.0,533.0,77.38861343364923,0.5790157661200201,37.62244941061159
9.0,1.0,18.0,0.0,0.41122658669583656,3.3070576167709116,12.0,64.31689041939049,1.0,269.0,27.356479439084413,0.32385755710229824,36.58408319766187
47.0,0.0,20.0,1.0,0.38533300089740397,1.8216383219568497,23.0,45.8407464230726,1.0,148.0,30.229407686581457,0.8368513056411033,15.3957789506809
50.0,0.0,43.0,0.0,0.6180499706183666,2.510983440297564,25.0,20.34898765718603,8.0,931.0,97.20467214406547,0.5425323388232782,6.667378612652172
25.0,0.0,18.0,1.0,0.5889177022734174,8.051846348565263,16.0,22.035179529180297,1.0,140.0,11.413456126629717,0.4681326410118996,52.00344470737067
97.0,0.0,50.0,1.0,0.9944646834559061,1.2156016105703378,30.0,3.4897840129717093,10.0,990.0,35.773123278596564,0.9996951301243364,0.33677137651180544
16.0,0.0,7.0,0.0,0.49462611004219803,5.621803491464817,20.0,14.609882371274683,6.0,559.0,26.67076445078331,0.26144383632069457,60.98453626556655
21.0,1.0,3.0,0.0,0.4590761348706957,9.453046365884923,13.0,52.09901963556471,1.0,224.0,15.292246235060292,0.056044177516801796,86.79954305117039
65.0,0.0,32.0,0.0,0.5006274252526179,8.110910206595037,17.0,30.83021272914982,5.0,707.0,36.82613417899864,0.49062218878317204,44.56058167589607
43.0,0.0,36.0,1.0,0.5162091565581289,1.629664043382955,22.0,5.291751940113276,3.0,443.0,27.539231197419298,0.5729343947910759,59.01850422996996
50.0,0.0,31.0,0.0,0.42756745492481696,1.8957444354720274,24.0,31.68412396452534,5.0,720.0,43.22401989031731,0.7172255881597186,22.943857152613518
44.0,1.0,33.0,1.0,0.5615172949747762,8.527947545097007,13.0,16.785104659738792,8.0,823.0,16.446745730341004,0.49972384703169687,64.81010139829331
1.0,1.0,1.0,0.0,0.0009377519308998439,4.767691699911721,0.0,96.41113515408031,2.0,288.0,65.52725019855009,0.32314197147448037,22.945614320003056
19.0,1.0,5.0,1.0,0.49885382614076307,9.878563390291013,16.0,15.448507642059568,1.0,156.0,24.721660337831377,0.3717327096707968,64.08403152857393
7.0,1.0,29.0,0.0,0.2154582263741901,8.58806495776094,7.0,38.222148199516376,4.0,723.0,49.60534123745299,0.17152296953628376,73.36847495383148
0.0,0.0,37.0,1.0,0.8720966878602578,4.724924573816703,23.0,26.449570665123755,7.0,854.0,55.21413141762405,0.7824659013598916,54.60878677049943
34.0,1.0,12.0,0.0,0.558212771831169,9.321976527848449,23.0,16.478389769015426,6.0,543.0,13.887985595012287,0.40332965188037484,71.43076917942969
19.0,1.0,3.0,0.0,0.15824407252722084,6.750160296984462,3.0,92.65494047551606,2.0,337.0,24.99350601323766,0.28390183327561397,39.28833080024125
14.0,0.0,33.0,1.0,0.8701226659977648,6.900101452402573,30.0,12.010211637905199,4.0,497.0,27.34200923748635,0.7283568481045917,62.807819455426525
57.0,1.0,44.0,0.0,0.48797602316324623,2.354349638500423,5.0,41.499699001363325,9.0,960.0,35.39883191018307,0.5571878493645719,11.550687456836151
20.0,1.0,29.0,0.0,0.5028754546437307,7.433145801154453,8.0,15.82166867587062,3.0,530.0,29.814389900743024,0.2138695843350849,81.29506709939895
6.0,1.0,4.0,0.0,0.15391463849164633,7.2898430818758495,0.0,54.69231762566485,1.0,131.0,13.723965304253321,0.26931814017874656,63.44710274021617
37.0,0.0,38.0,0.0,0.900920508011396,4.14815175040129,18.0,5.460823347008863,7.0,900.0,26.22965771746361,0.6769089748112087,35.06427485223757
54.0,0.0,27.0,1.0,0.8228209043965387,6.974418008815332,28.0,1.731872110960872,4.0,498.0,47.18469990792727,0.2992682007179658,62.145628625696304
79.0,1.0,41.0,0.0,0.6323178561964651,4.647460256304467,26.0,14.19255669952873,9.0,935.0,48.166346915303336,0.8032111261717633,32.62204976549074
72.0,1.0,44.0,0.0,0.6360533057134121,8.036873996483138,16.0,6.6215807874517525,5.0,728.0,32.350305651330565,0.6697933737502482,78.44278913985329
38.0,0.0,32.0,0.0,0.46719747168655645,7.257388521279881,25.0,16.807643363958064,3.0,265.0,50.47380218462865,0.34947180123883986,29.72889272217304
27.0,1.0,13.0,0.0,0.6529118653684682,4.335419146905558,4.0,39.037742923505796,4.0,384.0,26.78313506026713,0.5503388606029584,38.44711673982551
44.0,1.0,15.0,0.0,0.3136013179699233,5.044951964661337,18.0,46.71403320873655,6.0,597.0,55.39901881440476,0.3493910341431826,58.967620938687304
70.0,1.0,17.0,0.0,0.31622107852043124,8.606324807934602,6.0,31.725340134894424,2.0,243.0,22.196283115899664,0.36932409529847077,43.95964441954473
93.0,1.0,42.0,0.0,0.8252172374087507,5.206369461482626,14.0,7.385233478816027,10.0,974.0,42.7803597331924,0.5409760656527012,59.34551652265424
15.0,1.0,7.0,0.0,0.49958684580398405,7.660404442685358,10.0,33.63022903719117,6.0,705.0,52.05369131419275,0.09546977685216229,41.96421050876735
8.0,1.0,4.0,0.0,0.43126251505661894,3.5130301119396488,10.0,75.14493311643723,3.0,289.0,50.83055005464299,0.6542265295417491,58.77932888249813
38.0,0.0,24.0,1.0,0.3036128778246485,7.695157720695374,2.0,29.498339546140596,3.0,362.0,57.19057118257523,0.026797274469396004,58.32452839348169
47.0,1.0,34.0,0.0,0.7596430335116208,2.1764997676123286,20.0,51.775652154517815,7.0,767.0,30.27836165286924,0.8449623342095935,27.950247869791696
1.0,1.0,19.0,0.0,0.11016738954511845,8.557014438035838,8.0,33.210284035693554,2.0,381.0,35.08655077665374,0.22019002426866113,79.36965883093033
1.0,1.0,26.0,1.0,0.6293286238005256,4.840428581839798,12.0,18.07328968358076,3.0,406.0,13.358244280954377,0.07907880640185438,65.21412166697155
93.0,0.0,26.0,1.0,0.4101878459966965,2.7871164578595167,22.0,22.564382120560648,3.0,470.0,40.503190707386814,0.7815029274478903,49.396347731850156
60.0,1.0,5.0,0.0,0.0652911836757446,6.221241430569429,1.0,48.379212496104195,2.0,170.0,46.12778057347856,0.1495412244492919,61.26208221123914
20.0,0.0,22.0,0.0,0.5493467877187735,4.9013015635282775,18.0,13.652558867091207,4.0,503.0,52.219118878076884,0.48915211279787596,30.865505126537766
70.0,1.0,31.0,0.0,0.7413211032815565,5.7477223719321815,20.0,8.812435820017567,6.0,587.0,15.726727340736131,0.3949337907625526,66.40702287734734
44.0,0.0,46.0,0.0,0.8112972673687113,2.90415927080784,29.0,13.999526353135714,5.0,825.0,58.359234439514566,0.8733393476704517,8.125785986990302
71.0,0.0,35.0,0.0,0.6266119365432696,4.745302469406785,29.0,13.154371133040833,7.0,774.0,30.557428065609137,0.5806076628200384,53.62461356573096
9.0,1.0,16.0,0.0,0.16873904363793818,2.7647115367654864,4.0,43.511309023965445,1.0,175.0,50.542000744293404,0.3314847418334525,70.93534899476448
63.0,0.0,16.0,0.0,0.7533508113401444,4.845580151989133,11.0,8.900467265456296,6.0,766.0,53.337265319622205,0.6331612786071774,35.860543347277954
63.0,0.0,17.0,0.0,0.4942381530603662,3.624520682118278,8.0,46.03270650182039,2.0,260.0,39.1342298273796,0.29160853240262563,35.7987905802114
7.0,1.0,7.0,0.0,0.038373741744951895,6.573068828972715,4.0,55.990157963696014,3.0,557.0,55.20084457609131,0.24822570197249164,74.47741789487574
16.0,1.0,30.0,1.0,0.5005146545841316,4.461537196180967,4.0,28.70887156191048,6.0,780.0,23.265110356732507,0.620629936460709,72.5503794606738
35.0,1.0,14.0,0.0,0.25653308028751365,3.5414408631536505,5.0,85.17240312788928,7.0,680.0,79.36223126464343,0.16097310484509986,43.36229282856806
13.0,1.0,26.0,1.0,0.7695068883717684,6.144524603227182,10.0,64.63384936946181,6.0,865.0,21.85161983035812,0.47974450591375994,51.36923215135359
8.0,1.0,12.0,0.0,0.28287090072376675,2.579504073777071,1.0,95.61542768160606,2.0,351.0,24.91979701365736,0.1716481572392451,38.35491634738456
14.0,0.0,38.0,0.0,0.7261278611072068,8.48806663760133,29.0,16.470564496337953,5.0,667.0,23.815084963907857,0.6123035519455453,82.64919162646916
2.0,1.0,5.0,1.0,0.4377191455032417,9.702886398313492,3.0,84.39640563932424,1.0,163.0,10.516698393488513,0.2583450399450282,66.88826511019435
6.0,1.0,3.0,0.0,0.23129294226891495,6.089731172032721,2.0,79.28610738804937,2.0,430.0,55.84356598387899,0.05479518282834123,70.86217576555785
49.0,0.0,43.0,0.0,0.938182816834324,3.687360998121796,28.0,1.7107920867062751,5.0,686.0,25.501329195511694,0.9554253613896854,33.319796119646085
92.0,0.0,48.0,0.0,0.7229823381317244,6.676517377124739,30.0,7.98257799784351,10.0,958.0,55.01369523540052,0.9340932147585618,37.60877180505133
71.0,0.0,26.0,1.0,0.8659998336227195,3.1298347357786485,29.0,3.4966665342957204,3.0,516.0,41.881092857253876,0.5358663987328386,29.442295059715725
50.0,0.0,45.0,0.0,0.786879486890741,4.105081559560629,29.0,11.638434308628359,9.0,953.0,91.8435607382904,0.5497780686125974,19.203148719993763
8.0,0.0,12.0,0.0,0.24642204177648114,2.125089863642899,5.0,72.05876142272608,1.0,109.0,34.23739445511902,0.2651731262775764,50.05484166234697
76.0,1.0,31.0,1.0,0.5255250641969215,4.12581568291168,13.0,20.11506347693532,9.0,904.0,67.52191785205848,0.5220042996380039,57.167718714749604
7.0,1.0,1.0,0.0,0.3807322474393236,9.93851549091508,13.0,74.92778744064213,2.0,230.0,20.68876454642053,0.30895273339334767,92.51178945034464
64.0,0.0,26.0,0.0,0.8310829741945049,4.5512819198999015,29.0,3.712804557444988,9.0,944.0,81.38052235293785,0.5515901817986699,13.135231321007083
2.0,1.0,2.0,0.0,0.014287358617388835,8.115364908725848,0.0,87.1514714125766,1.0,101.0,18.498055750452394,0.004066081083523743,93.31368131272279
33.0,0.0,47.0,1.0,0.6919914303540967,1.1356427897685686,29.0,16.524157224523186,8.0,789.0,95.70383149575238,0.9824791490670257,8.402749999932283
44.0,1.0,5.0,1.0,0.1192614995460961,9.178927887163615,10.0,47.94737906648618,1.0,122.0,15.732310474431584,0.2844058221131215,97.34624464533141
6.0,0.0,7.0,0.0,0.31873375775832863,7.661986971818162,4.0,57.632206301117705,3.0,246.0,53.25644339403725,0.4022603381793979,40.86548500631142
3.0,0.0,37.0,1.0,0.579443767820203,8.580334229780343,18.0,16.539633849083188,6.0,583.0,24.832151414105372,0.10093942953368151,94.92064361470665
24.0,1.0,23.0,0.0,0.44775249590434685,3.9926724959245905,2.0,64.42058489124801,3.0,339.0,15.1839453867012,0.3887033797418213,34.735133848422855
48.0,0.0,14.0,1.0,0.4461385077168422,5.623699520942562,24.0,36.350232554586576,2.0,378.0,25.630435369476974,0.5510936209046948,40.683992697703644
82.0,0.0,24.0,0.0,0.4528327982684667,6.806814415024501,10.0,26.161152508586323,4.0,488.0,45.60637949025197,0.09712028460355726,54.83366209271355
26.0,1.0,17.0,0.0,0.21661389905716555,7.432058503264762,15.0,75.70279370692732,5.0,567.0,42.918153093524,0.0852773128417329,79.8706506574397
42.0,1.0,19.0,1.0,0.5586922396673899,7.0666611722410595,17.0,41.11886782071127,5.0,620.0,39.3910193202794,0.7235840150538191,31.645968532539673
98.0,0.0,28.0,0.0,0.892371417908447,3.922153158569076,15.0,25.178972464009195,7.0,868.0,80.8257279981842,0.595559655761297,21.76368090501421
92.0,0.0,37.0,0.0,0.9046905545783243,1.1794641934894008,25.0,16.040536307675882,9.0,870.0,49.890700233082676,0.9327841610409866,4.132891923918137
25.0,0.0,48.0,1.0,0.8598504353141565,6.2402340152958615,30.0,6.225543047780564,5.0,515.0,36.202659843360635,0.9222029886108029,63.848460657454005
70.0,0.0,22.0,0.0,0.37399573564120153,6.6810558322058915,4.0,38.38599029329153,3.0,279.0,28.86331908421104,0.4361792812892963,38.39540604572362
79.0,1.0,37.0,0.0,0.8687141956802462,8.14881654238552,24.0,12.735426306302667,5.0,814.0,19.791268407445166,0.820182581783561,24.13588449911877
9.0,1.0,21.0,1.0,0.3029244493481116,5.314459037113491,2.0,54.279259101392526,3.0,526.0,27.289126923736383,0.4739392662030849,72.27595143612089
31.0,0.0,13.0,1.0,0.32371745685931885,7.5864987676677735,9.0,68.32809228699281,2.0,219.0,16.95895343030676,0.38660923220747384,86.13833127964799
100.0,0.0,49.0,0.0,0.843068078861219,5.720398430040867,20.0,2.9332273858415454,10.0,980.0,94.1579505673826,0.38940243584737605,69.0276994377638
7.0,0.0,40.0,1.0,0.7181860497386683,5.979838188355254,17.0,10.793665800676436,7.0,768.0,46.3264622439253,0.1434855797887346,80.11172219545902
30.0,0.0,17.0,1.0,0.6982274937495789,2.6253037957228047,12.0,33.53801425889982,2.0,195.0,29.816349382803555,0.4171664263844155,22.686253017570273
0.0,0.0,36.0,0.0,0.8514906053710714,8.505046729594596,22.0,22.675582661450036,2.0,491.0,34.028696536402435,0.6346780159136561,54.02483151117616
13.0,0.0,11.0,0.0,0.6241740709320769,4.329410233498886,15.0,34.60068248654969,1.0,282.0,18.17698448990257,0.6673313344786476,62.362694225518055
53.0,0.0,49.0,1.0,0.9744832291934247,1.0657543939337382,30.0,2.971754931317788,5.0,863.0,56.7904602979171,0.8986455548387221,1.2463061091620915
1.0,0.0,11.0,0.0,0.13460602518782305,3.264068628741775,3.0,72.6850641658043,2.0,235.0,25.050742534262298,0.051033814043538184,50.37768934992654
46.0,0.0,44.0,1.0,0.9690492220571284,7.112074578773168,20.0,5.46825152985877,7.0,890.0,16.107671164010572,0.7856157162335781,41.74562903359804
15.0,0.0,21.0,1.0,0.5247848044962073,9.426355181565949,7.0,41.885601095516556,2.0,167.0,12.056815929188511,0.013489861617967447,89.63688279493422
2.0,0.0,38.0,1.0,0.85179871470856,3.9482314729006083,11.0,18.781545791424033,3.0,602.0,15.883924340791179,0.27617240206839133,58.32475248719606
18.0,1.0,15.0,0.0,0.2831053412208266,9.739198825149813,1.0,69.8877829460179,1.0,132.0,13.313001249663388,0.025706738392949402,93.76674038912125
76.0,0.0,44.0,1.0,0.9451514529269561,2.470526948379968,18.0,2.9442458085157623,9.0,940.0,28.048601766805362,0.8386153442037656,39.507414106220686
13.0,1.0,1.0,0.0,0.0007771512967686967,7.462046841008596,0.0,98.03418078393302,1.0,110.0,23.34343637455278,0.03574005770492328,95.63310563039985
5.0,0.0,6.0,0.0,0.4023290398304764,5.4509486880778235,3.0,31.95678170773936,4.0,457.0,56.2073614896488,0.049810665424603384,86.14089356256918
99.0,1.0,44.0,1.0,0.7594459497735826,3.7610029888862764,19.0,19.51735342783413,6.0,838.0,21.16543419598597,0.7891000969177975,14.579128009757675
69.0,0.0,49.0,0.0,0.9829988304813093,2.59605704638726,23.0,1.3989868448567377,6.0,777.0,21.648909429942233,0.9636436440910416,29.972152381218013
14.0,0.0,10.0,1.0,0.4833955296322968,5.232797583490656,14.0,14.004673994537033,2.0,313.0,29.333679047834277,0.4865276314136815,41.7831648126012
15.0,1.0,28.0,0.0,0.6904361759341624,7.225720540474808,4.0,20.288554305744334,2.0,281.0,10.88668602285418,0.0985793654340808,66.24399398677045
22.0,1.0,10.0,0.0,0.4155177464572035,2.7755079464723615,1.0,82.56619537463898,5.0,690.0,51.29182618362196,0.2029854018923899,60.68055259612761
52.0,0.0,50.0,1.0,0.7431272766522672,3.8016090941558014,15.0,22.323023740838263,8.0,905.0,83.59189893542866,0.48785748751847374,19.06220743665176
35.0,0.0,45.0,0.0,0.5775279506802048,6.616105611173782,24.0,14.038813122160645,2.0,412.0,52.53003520551408,0.8380819025104764,21.181856565423544
