average speed (km/h),average heart rate (bpm),total distance (km),calories burned,hydration level,muscle fatigue level,injury probability,skill level,teamwork level,mental toughness,speed variability,heart rate variability,distance variability,calorie burn variability,hydration variability,muscle fatigue variability,injury variability,skill variability,teamwork variability,mental toughness variability,maximum speed (km/h),maximum heart rate (bpm),maximum distance (km),maximum calories burned,maximum hydration level,maximum muscle fatigue level,maximum injury probability,maximum skill level,maximum teamwork level,maximum mental toughness,win/loss
169.0277168764671,23.34828404099541,77.61234349288708,2244.8074529531646,0.03149702498375523,0.1384701052338092,0.11557765993373437,0.07295809252426279,0.1155704903121022,0.07225781678708214,0.8184622404125372,3.52927878218033,1.4470663076782309,148.6740904904714,0.02546219175373457,0.04614556371146461,0.05781771629293517,0.015372085600893986,0.05783644006746176,0.01694646828835894,233.11003981277634,157.1882524670119,126.09745085935005,5672.213095759122,0.5074543060791308,0.510452575960176,0.5552318013989521,0.5057644046360512,0.5437245800248942,0.5224246972157837,Soccer
211.0710821629678,33.176418552018035,112.6349776018946,4048.244561238256,0.39545984598277717,0.8247173854410362,0.6624096033246198,0.41915399985202095,0.3692683640611485,0.10421983207269513,1.6505412328935511,6.132769130022047,3.3050037494380913,271.91978167660295,0.045018983143699884,0.12713593233602435,0.09856806557808151,0.04398934669708983,0.14166015567763235,0.03428100201268933,275.75065119073724,170.49480149839877,172.38398363365687,6319.558927365544,0.7387601441742182,0.9266000463153288,0.893467322686008,0.8855333375560765,0.7354299428755076,0.8249782979457578,Basketball
217.73060208865363,39.33274481077773,118.82961769197776,4437.181714097205,0.1833363404817277,0.7003172425047733,0.6027768450114036,0.32041440602481785,0.5670195300014663,0.06654387734952173,3.349669703669455,9.003329852557329,7.4806047191006595,795.666935036402,0.015180925999275745,0.0806463336267149,0.07042502668526279,0.04740013873058408,0.08026642925298098,0.018748923500184842,286.3086373241649,177.45731201461925,189.2528947890305,6584.505466016119,0.5488382273547826,0.7749908272379153,0.836084723736812,0.8248068349846784,0.6352804490318972,0.6507272610344226,Basketball
197.21510962758126,38.40460001479248,103.50707010707784,3590.4320341529474,0.34539066835003607,0.7485290143478801,0.5495574593599735,0.3566548576523483,0.8754762476355926,0.13500521915915556,3.886527173470995,3.228616124674396,7.720295401524849,703.2586881788332,0.013705737810045528,0.12890664911204006,0.08406034687834132,0.045926121964000845,0.08577972609025368,0.029865747748291403,275.6838100337618,175.53908177133633,172.74151912629574,6346.257703534605,0.590914023851893,0.9184923203379234,0.833908617967819,0.8894649039747728,0.8403827242929374,0.846565453098102,Basketball
206.0590090191618,22.171777598572454,108.25589244754515,4361.252242191715,0.3806014800016928,0.3890062198064167,0.42189215693813464,0.28315153053035597,0.4673332679723376,0.07206344185002571,2.4816375933146517,4.795521655995949,6.076224808777111,707.4514306900178,0.026255849626771063,0.031230215653122263,0.03516495507007082,0.020644275603435232,0.09202703600147498,0.012173534531779898,277.8195620779111,162.30667685733468,173.45174637997525,6591.199550809205,0.7071647005044603,0.5989437429386757,0.7287915656611412,0.7314487442959507,0.6648924530269702,0.5844660330133856,Basketball
197.94413605158752,34.73711643453871,102.56727830634263,3606.163475716852,0.7257516058207341,0.47767649628356745,0.5537568619014184,0.31036085746657416,0.2633551666870328,0.10282142895382673,1.846740130136927,3.322707686674305,3.749849338613026,334.03908061858465,0.020085055331641535,0.05892081556403833,0.056196156219960394,0.028917318546016372,0.09329524184373375,0.020453331970761046,269.0947772806548,175.42983326722202,162.17359487481284,6242.112520353186,0.7914240796596649,0.8177370212284061,0.8810531489943991,0.868979345130752,0.8503822601852598,0.8661627777938841,Basketball
168.6903058191195,17.05613293188135,80.17149557047021,2202.8917422458153,0.6746476208628508,0.7318499703147344,0.6044181544352133,0.26350284763824294,0.9811303254765443,0.19417838860789985,0.9714999571016566,5.499821538653146,1.8082561050361492,206.82077100141953,0.03892748893186616,0.15880180971108274,0.13075918984201074,0.034611443571253765,0.1767259440924934,0.04781477270320339,224.60931525927307,151.41395250702942,125.71295608266854,5470.476729943691,0.8312335250649263,0.8860955071768288,0.8823451910685335,0.7801669480443914,0.9278128337458915,0.9917750753112454,Basketball
167.05939381885617,30.948669824544666,79.4081167680681,1903.5533337981515,0.507626397925118,0.7927685246733207,0.6352656904417512,0.20009973612290466,0.770736064208652,0.19937255052466502,0.8141574310801541,4.924160586293905,1.7466727147018997,176.1096397387102,0.047530032609048874,0.18646501128838458,0.18548765252656516,0.047427572973382556,0.12085760556073975,0.047361991861910376,230.76395913812334,172.28859329798067,127.4724847271508,5474.1464278614385,0.7971161845319711,0.9443108187647385,0.9726829515827642,0.7640858476736988,0.873376183178126,0.9785702234484474,Soccer
192.67705806450806,29.63325852376734,98.29282663386441,3391.841700000579,0.07508602365818712,0.5124860741199206,0.28471080386714176,0.2100115813721177,0.735694635710372,0.07922096226439752,2.4874969832830276,8.136866965711526,4.645700057923999,413.2436372627897,0.031609531223619626,0.0696520386933095,0.03761649699738678,0.04546910305975181,0.09307298207041897,0.024547041830511863,260.3346738469703,171.94867133778013,153.57114151362242,6152.522317786476,0.5555966265970295,0.7274501828365179,0.5969119433463931,0.7902579015935565,0.6885875908891089,0.6513745418998499,Basketball
189.47916731392368,17.99564347996824,95.11856415138776,3247.2152332455753,0.6951341312140621,0.5809220928839429,0.41482468352347684,0.23519788191605706,0.8721505758796736,0.12324904610764648,3.2068145548654123,1.622238787128265,5.431404247617885,556.1991589546038,0.019379526803404545,0.05705805967046399,0.07139089237862967,0.0512224633188051,0.07011033790946752,0.01902705309081683,278.4778154652717,145.027005757783,171.5914323224485,6651.357529907248,0.7868571765580762,0.7628638214375146,0.7649399665702458,0.8441906627762102,0.7424827225843095,0.7615000134769043,Basketball
176.30376002274036,29.57730284291569,84.96613034589096,2554.2442346782896,0.3491057534189706,0.29438427704565695,0.21439886012894208,0.1497230316522937,0.6160528113310976,0.062332509445268774,0.9658598947137342,5.90899933997456,2.1702947948678553,207.39467446588696,0.033745829085664425,0.04604127668266021,0.02583743798465051,0.017068948838275488,0.12522018927241566,0.01285921945022421,245.63814428811574,175.10403367747222,143.65922030178987,5987.733848199914,0.7099406928718021,0.7443367003294211,0.6712683925855691,0.6683636851337141,0.9270958276583429,0.6162792479125606,Basketball
205.78811116174006,24.719151792183172,109.29418037875833,3765.592491519196,0.43125981919953804,0.6689788897352982,0.580637758873785,0.2992660586549655,0.41312375151900144,0.06852671659686181,3.6853459433075813,6.511108591307074,6.545968471247005,633.1612986495608,0.0784622923480614,0.11844003504298976,0.13581527504083724,0.07813443301233784,0.09384863080768685,0.036144367217256605,279.9371327790347,158.02817034085743,178.8956088999239,6573.531193870547,0.6229332930329613,0.6848558724559234,0.7692411945354174,0.7574703822800216,0.5162785189631999,0.5606609810242638,Soccer
164.34714808968587,18.548138215779357,74.80140204257093,2001.917904309534,0.30738866175996804,0.2310448343712626,0.18192354883044143,0.07135482301513967,0.312551402533064,0.08876347864030636,0.6461762247173143,1.1151604019115187,1.1905893466583544,178.23108371120807,0.019868465143198233,0.04372805989340351,0.059848624900914596,0.018854591218453655,0.06942090897012011,0.017354222945767845,229.87722537599376,145.82417566770457,123.2348418764357,5676.049758040877,0.6360556003711552,0.5823448914453678,0.6399693233288687,0.5829084436241162,0.7489325838221309,0.6329945127286064,Soccer
166.25705105534126,19.272939006770883,76.87005774405787,2265.7362161011297,0.36322198476736756,0.4567404257872195,0.4510965956539509,0.17064764159319246,0.32925703785287497,0.12957581352472142,2.1302243892291357,3.4381403186026596,3.4388179106645715,364.60381844280795,0.0792804846774296,0.155917005637062,0.16563165174124841,0.08093166190633325,0.11288207982182906,0.03825494085070208,225.2757765477739,148.48834980184247,119.72314988605439,5613.141497268244,0.7788413253993678,0.6914513305345691,0.736593102601127,0.6684793736712118,0.5752715462128841,0.6968926172331564,Soccer
148.18036525783177,15.313668828047065,63.53302605730035,1449.0677701105053,0.0746789909311879,0.10454990825084559,0.005133958960488405,0.051602869460155104,0.01112608996958736,0.09376343435979279,1.0271916276826771,5.088139564111129,1.6455981305024494,200.19148363390107,0.0887600552905949,0.05131846017200008,0.0515476749403161,0.0317484570761909,0.16215326234637437,0.03246095272438704,204.91334073776554,141.89841190789096,101.09147012239548,5138.386151455423,0.5855061526197282,0.5004403869989487,0.502926302795841,0.5027165713750615,0.5101000550577052,0.5410583121945952,Soccer
168.3749390380532,34.87881029940507,79.1736484497976,1998.0722580699971,0.8950067626531419,0.601040639843667,0.3897516409551898,0.198081886100888,0.6537256359257863,0.1410459015983659,2.285483655258191,9.855359546639,4.350404444475962,332.2424383890549,0.0648559076801079,0.06997588414646838,0.09419682107754702,0.0559472771462451,0.09034282584929898,0.019851476942923326,233.44280703463792,175.7186921765425,128.77019260399922,5439.247727416226,0.8035351509561843,0.6929627430079436,0.699265900840521,0.7088677644225536,0.6582280758542474,0.725391619095807,Soccer
195.51543095681316,38.702795470393845,101.32806790067244,3378.6555128870477,0.8921335098692231,0.711662543585483,0.41564134792143514,0.25255597872380003,0.3126260341477366,0.12512328753586563,1.7245378798161257,3.88943070308388,3.4744540239211776,296.38021300259055,0.029217755404434404,0.10007882135654815,0.054038778220779536,0.06116531438402165,0.05405725968974685,0.028367937071202245,278.8710237681531,178.89110960612032,178.39094780029228,6501.2415881955385,0.9818522575772054,0.9068159486832289,0.8732323016315446,0.8994460667626153,0.6345742775366954,0.9275764811667742,Basketball
189.52816141655524,17.49505924452851,95.18399623354804,3279.042573841273,0.7998170833226103,0.4544860107293056,0.4230060519383678,0.22824892406972092,0.8291054439550861,0.11645743176241011,3.071076160396735,3.8398863558443064,4.682126965800167,611.1943566509946,0.06488580302422628,0.08853879151717362,0.13492070578890622,0.06976017062691708,0.15393227098018553,0.0329467765710551,266.2811653534137,150.23045746636623,157.29834236715317,6358.990173749804,0.8013297828449312,0.5795988893081953,0.6846706610602465,0.7285622124679038,0.8013317361571619,0.6145171716373847,Soccer
163.83651046214635,27.101045871665978,75.87499315309242,1836.6476248328875,0.7465845397436238,0.6389492663241807,0.21971155140988224,0.1107375091448388,0.8528391037829027,0.15114303729409184,1.733784406724156,4.643856312291515,4.04503370382394,229.45309472904592,0.05850352024676018,0.10399100423313534,0.048028066677571264,0.06682575085640483,0.11384702627606043,0.035785933888304984,222.26784722829552,163.33609986124915,122.5712388452341,5317.628997144628,0.7856390947449774,0.8446384453982652,0.6820562558898482,0.6766932017931667,0.8273429500829799,0.8935448464253642,Basketball
206.14178913848505,31.071389545219127,110.97626962024702,3790.1408619189374,0.969549498324296,0.8800213341730008,0.7179422165700058,0.4520495233664645,0.9078808092971505,0.16293290106219022,1.6241088350886799,1.8686832854757103,3.4615490436452214,327.7191895462537,0.02245713906615919,0.1052372281599014,0.06882454859974611,0.03726810468225255,0.13545577661610453,0.02108819112301765,280.42536124073456,168.6312423083241,184.22617779211026,6491.139427470636,0.9790301586345693,0.9899492863263407,0.9961242273998517,0.9904271495935861,0.9862636140448706,0.979200340483694,Basketball
163.96959833542581,32.79186091940607,74.42755840734412,2008.8680802467993,0.6980113821596898,0.4375927477055311,0.3328622457951379,0.10721720199119918,0.3996148387487676,0.17575943089080773,1.5235434491504953,3.6371642776091493,2.761919427725399,331.7159421216095,0.03790234502085017,0.09683773613085583,0.09902336552953821,0.03737470921971683,0.09945110424602525,0.03314615697044784,228.45531531587739,175.1686624764938,123.88877141375401,5636.608565430099,0.9107134896831548,0.8478840267381513,0.8066416084788192,0.7642206288533829,0.8023928917031589,0.9671140945334379,Basketball
216.03554202068943,32.386225547395064,113.77843338793699,4503.367863374779,0.4083952569944874,0.5141535826801543,0.3918939634974221,0.2545202435601807,0.7271787236828531,0.06200100727667629,2.297951234156809,3.9243217224806886,4.661737385959159,486.6521737322647,0.027917112574781,0.10908851819154175,0.07389863587748852,0.03950825028200385,0.1631494597392944,0.02250469585627484,290.71921484311684,173.63495462211262,185.93864221873196,6721.539640409032,0.7228207474145105,0.7786516583881211,0.7897442644132975,0.8089498253922808,0.9269272157695813,0.680499060093548,Basketball
154.28311442501098,20.707540455797908,69.07440389449964,1598.8124356382632,0.42432309671457535,0.1428291613238275,0.17539247566902597,0.08963505477597242,0.19834297829162717,0.10078450713633874,1.0451502584438617,2.1741998687910105,1.7489778052724279,172.18433232017867,0.03365398200512953,0.029768031449214888,0.08175210144290271,0.029067558364381674,0.06911486733228091,0.01595886783573384,211.56492099994853,151.95326255590874,105.16594887787768,5195.342254368177,0.6247856695372943,0.5049109853491895,0.5748168837977841,0.5268502607013139,0.5349843902135137,0.5312667987647935,Soccer
201.54869192513183,27.673643757193556,105.27769994068724,3718.9866024308994,0.5989632637741843,0.5527215981066044,0.36262070543289504,0.21613105064753335,0.12533515842150533,0.08555177540835351,3.125312305677777,4.763431053442181,5.940702126432455,536.9789594893201,0.041377587437539415,0.057515165144765956,0.06177795121251837,0.06773515006709831,0.10120154100379244,0.024520899179173355,284.2909633939142,162.9326519006383,177.09879819301486,6667.501558461617,0.7035081810589936,0.5838090232081952,0.6047730106328796,0.7273066947670985,0.538194427560555,0.5981329545254767,Soccer
182.88033354463147,24.480511329285704,88.96370627029722,3120.523098002709,0.5856362387313296,0.327026650541115,0.17302283329444793,0.17799298157472443,0.06915479437132643,0.08063729888058487,3.193079323661472,1.9747295135109861,4.758218610093999,749.161213638415,0.02009529272108853,0.023875853260328622,0.012518098302330123,0.010917935952001512,0.050992572344351,0.0123260382104025,272.2308737491466,171.1197447123133,164.00613760066494,6629.099512272888,0.9439549543917644,0.8361321860374998,0.6878383291221456,0.8067812180054099,0.6442592705088916,0.8155863507491754,Basketball
142.38515897322668,15.303593705576938,63.095197414834935,1303.9395257157553,0.6384688949329385,0.4753898406278899,0.3243655836644865,0.08198235689059499,0.8536164489433762,0.15786177257844747,2.1483776344493073,2.765350024853354,3.692010070149267,360.4649178477256,0.0697370988686547,0.15680988340942234,0.19485186816931427,0.08524038803596841,0.19662383305941622,0.038072991725428544,207.521380630675,141.41311485627452,103.23396931371798,5245.626519824174,0.7669882261701833,0.7053431880839471,0.7787688626630331,0.6413107687482074,0.816294871548981,0.717020233783494,Soccer
217.83818340861785,21.296483675496635,116.59790227712503,4471.324880688444,0.1380085518034342,0.4668488929121534,0.4741118019863211,0.2279866203398188,0.5396374929438564,0.05682946761069433,3.6970717328677374,1.11979717273363,6.65273418272311,683.2453411239891,0.02935978661849009,0.049150308842021144,0.09933317253345174,0.04436882234262457,0.13585641431933737,0.015928910835204903,294.0381733107329,147.68380425876705,193.57275742170222,6739.879293168309,0.6587513587338102,0.7630539467708194,0.8531112967452849,0.8369231228155317,0.8338540278478047,0.5762805815706765,Basketball
210.3573199469266,24.7862214624993,110.2773993912819,4603.715981028698,0.718847161365569,0.419556770015883,0.4551875230728703,0.2917595995435344,0.2672295476414754,0.0783127843586438,3.8304931689853734,2.229430800617348,5.5937641762600645,821.9583249362428,0.040544771914327316,0.0485340742299074,0.07010537122653936,0.040486346005183485,0.06077558061828127,0.02084510928028113,292.74156294322756,157.59170825728316,188.12472136894405,6868.990451037183,0.727378892822483,0.7355348638665982,0.7398177237428307,0.7886573025334271,0.5510874062069723,0.6577467891036413,Basketball
153.95874312396234,21.157273278798346,71.41801250576584,1347.1027897973763,0.2927683675738444,0.39231226444967093,0.23905409052239596,0.07290066911546196,0.5715246211704184,0.11184848075960344,0.7102420513974503,1.7449000910051782,1.396098729573618,143.7120657511403,0.059835640856857046,0.051708940593862635,0.08561766254403536,0.015624985561414069,0.1630120863133606,0.02417020357662587,202.92193900355898,152.47019451647,104.86297864731826,5039.8882488829895,0.6629302709027438,0.5724353782963048,0.5831564355895478,0.5132774028944206,0.8071185432564177,0.6225461991925464,Soccer
182.6757353606266,38.02842688043003,91.89030978034982,2726.5506003146593,0.367479098313109,0.7191969049704122,0.5799787715214797,0.23731180013679823,0.4044665782248881,0.10545129698438982,2.6595441454992828,4.148633398047153,5.606736060349582,427.5084939214424,0.055743682038134235,0.1538334131328029,0.0954962888183815,0.0551505050923484,0.12451253807785541,0.032934301715631345,249.50413185202484,169.9639537958767,148.33065459341216,5926.3726322425155,0.619700716286254,0.8777781212179985,0.8068950055542742,0.6916181218469338,0.5736994448714655,0.7733708605256417,Soccer
190.8043980095297,23.482939666851447,97.5347698615126,3244.748081960045,0.7993886132738385,0.6574798832545128,0.498877540990754,0.3012300116113356,0.8226410381270577,0.10909252460274117,1.9343596899667703,1.5921510308571025,3.7436859186484726,380.1872757284202,0.029524514411827303,0.05355862547801832,0.03078168259334941,0.019054041134129274,0.08186929379367766,0.020203011683309173,273.3565615436689,163.6120773097573,172.17953233652472,6455.718688207438,0.9822999828599871,0.9174219662158347,0.8497825636591617,0.8948288829576576,0.9556828274795023,0.9218190099275879,Basketball
195.1522770227997,17.530571698453233,99.610476261397,3746.097349136815,0.6431122979184074,0.4027285321205734,0.2989783769632344,0.22379089788378548,0.3127374625376005,0.0878966971522018,2.6562932200532607,3.40010256022697,5.346881266525117,789.3500586277693,0.028462782055655285,0.03764006448452608,0.033378713673843076,0.02671605564247609,0.082202612745756,0.021195256013469416,276.5808821637846,152.95452254212535,172.04815095678848,6688.301469975323,0.8178067603161413,0.7445194270309623,0.7182873151484872,0.7916373638820022,0.8173360117228912,0.7274323725293262,Soccer
202.13194968906774,22.333882796361703,105.12180264973777,3721.219609793585,0.13005881294933613,0.4356850853426254,0.28110941654313437,0.1850679517652032,0.6650334105804457,0.059757746492480925,1.1439668207870437,2.142421723292699,2.420209308595437,314.97045884315673,0.03297229057308076,0.044927015608670705,0.02757370412675446,0.027605540934096427,0.06911278617498876,0.017264845848744596,265.78645310258366,153.79389370024478,160.9029269532125,6303.677281316243,0.6020006159350725,0.7410927470927586,0.6850926120670333,0.7341496456350518,0.7945348423952874,0.5937221365662513,Basketball
211.6200366245193,31.647752862085756,113.61990179704219,4315.855911919283,0.7956753624144246,0.845578754358568,0.7590053798588796,0.46169279698825455,0.8468485136192698,0.11860752903352162,2.8283259768882467,7.068996212549396,5.234369819985398,501.5503607839054,0.07709384178930341,0.15291723373982827,0.12069795875129744,0.06629226029255186,0.09273631797138437,0.04074829428502369,288.22659660520367,173.8991674048671,189.42537499329123,6666.771497249453,0.8567829260686564,0.9656716533441236,0.944180848417918,0.955493027162009,0.8728785677797678,0.9472524712042031,Basketball
