goals_scored,home_game,team_age,win,possession_percentage,player_height,player_age,distance_covered_km,fouls_committed,spectators,number_of_referees,team_value_million,match_rating
105.0,0.0,49.0,1.0,0.9783112987831689,7.336374480660277,40.0,2.2941815736877684,8.921720697687626,270.3063757685357,6.0,99.78868311389252,4.198346308609111
89.0,0.0,18.0,0.0,0.25487893545955964,3.5248229458832654,22.0,12.881025132584641,6.101572421339764,121.56213990590356,10.0,64.18140771877252,18.34683886978981
37.0,0.0,12.0,0.0,0.17230580138726354,9.97890083606416,33.0,7.778525192882508,3.3248927086914803,120.0208381441216,7.0,68.45068684377439,31.28647201446936
36.0,1.0,25.0,0.0,0.26265470825813253,10.430070787232793,31.0,10.148474264114515,4.068384739839711,172.1561520656052,9.0,40.392616043908376,42.70963749471812
37.0,1.0,5.0,1.0,0.04714042839227245,9.162396270000503,19.0,12.359305307115509,0.5951590728079923,69.1185683163427,0.0,10.113705576650503,57.04854306789769
13.0,0.0,3.0,1.0,0.27767836910597965,37.72102926493514,27.0,12.659387074838058,1.4133198985771704,63.12294694005575,0.0,13.652158526337594,84.21024316959864
25.0,1.0,3.0,1.0,0.4099513055032782,18.22512656028383,19.0,11.366664203682603,4.330030094278999,74.30151251202457,4.0,11.563349347701582,63.459157879325176
101.0,0.0,50.0,1.0,0.9522799039185521,7.357845746285161,40.0,0.5259840122372195,9.479749958878944,280.69217881851074,10.0,88.2375440760608,2.9273585410768774
27.0,0.0,44.0,0.0,0.5910905315829509,24.338318251170566,37.0,1.5284281105907942,6.954001852744656,232.12233116153217,5.0,71.20265665722354,27.148686527672012
74.0,1.0,33.0,0.0,0.8081361954887067,1.5267765602754615,28.0,3.0211682451764763,4.355412806753626,186.12754787997278,1.0,89.9928774151959,28.39084824209962
26.0,0.0,20.0,1.0,0.7594164549929742,28.905676189797013,38.0,1.3288168057061265,3.720231859801788,83.35469464047982,4.0,62.20335900021103,69.08641026753683
92.0,1.0,18.0,0.0,0.42593187967981105,14.662207020055455,34.0,11.380256798854193,6.0403485674802715,113.01840472805623,2.0,39.15318685729992,23.11819296259295
56.0,0.0,49.0,0.0,0.8344880264498014,26.10477943604802,39.0,3.759371073341015,8.275833076141124,253.41970830988873,3.0,51.25130490544589,30.638459643158853
58.0,0.0,37.0,1.0,0.8967419787996681,20.89450970860479,39.0,0.6155445242605877,3.504143731692757,93.38538915194617,4.0,82.80910817095138,26.280438329932405
77.0,0.0,44.0,1.0,0.5815340096927097,16.89348897715846,35.0,4.168132265368543,5.5466292712861485,192.4510301728827,5.0,44.257386155405115,71.3947090447724
108.0,1.0,7.0,0.0,0.10480639078467657,35.61611694053439,19.0,12.52352348012603,5.773982533706871,98.03942255643427,2.0,6.15009018363115,97.89640030770144
46.0,0.0,46.0,0.0,0.7236206995761549,26.34634790932307,32.0,1.92816536996372,5.897457849681608,163.79272364581885,2.0,20.46560162656384,72.73124789232168
37.0,0.0,46.0,1.0,0.8966882004168065,22.301313492360773,31.0,3.1943343470436227,6.551711503603653,185.46424744576217,2.0,29.725566138809405,42.39718553917234
105.0,1.0,7.0,0.0,0.6674275023804457,11.588057574325193,27.0,10.735054490957605,3.1928233473435967,73.92297803848922,5.0,70.80254690057173,20.271491022528522
16.0,0.0,15.0,0.0,0.09895006471545426,27.79456733082992,20.0,6.2524549429245715,5.4703728855241955,89.3918188548179,3.0,9.146578608106353,98.97488079097971
113.0,0.0,28.0,1.0,0.710450593679255,11.380659756148535,36.0,2.4269275899622045,9.34627429019315,220.8462984036407,10.0,76.66237855826068,16.11339998329926
89.0,0.0,27.0,1.0,0.39673530801343015,30.96611880113452,35.0,8.49131203846783,6.63394151610678,182.80984361700686,4.0,76.61614587157837,32.87463299879225
105.0,0.0,37.0,1.0,0.7379990588706896,13.410681591748375,34.0,2.18651445180745,8.808306390818466,200.17935735563591,4.0,55.03380646395538,31.653012245554088
42.0,1.0,13.0,1.0,0.42548596840382175,31.856944108783658,34.0,9.053509185323684,5.832305748301863,123.63550738433376,2.0,52.238355576307946,63.33811579306506
1.0,0.0,1.0,0.0,0.023341000885941376,17.054779842731996,20.0,12.828058880085882,0.8308089941589021,50.70958694437302,4.0,40.278839913866896,45.28987223681661
27.0,0.0,40.0,0.0,0.5485168867507726,17.640670625048095,28.0,4.7106391501269815,8.376831270156234,242.30330277211735,9.0,31.287669186574007,75.15932943287117
101.0,0.0,39.0,0.0,0.8135734397702219,4.306917472604104,40.0,5.707115445767417,7.921772338249686,212.26392370292007,4.0,99.04018506134253,9.826424747700337
40.0,1.0,7.0,0.0,0.21798836049322662,33.0791406113048,25.0,12.511854489918424,6.730611964424208,105.35348628697953,3.0,25.12680252516898,48.31278676530214
11.0,0.0,44.0,0.0,0.3810199819537375,25.778057460642827,34.0,4.595123732060111,6.8565116219557245,233.2556114499864,10.0,41.09318187562841,41.72071205134204
6.0,0.0,41.0,1.0,0.6213635969076505,5.160573328952534,26.0,10.118524329295704,5.003691212102592,169.89808358110204,4.0,84.33039390492165,12.163453389238008
57.0,0.0,17.0,0.0,0.3904246545952934,4.069196599992447,33.0,2.642020602806797,4.601091915238534,95.6746316995515,9.0,59.289381011845805,46.0744188750253
5.0,0.0,17.0,0.0,0.5838561202117328,7.835191927370387,36.0,9.783185736066622,1.9815631015005648,94.98622144016808,8.0,34.78768350507866,29.283905767029957
39.0,0.0,34.0,1.0,0.5971873462385693,23.415534736722844,36.0,2.337166653319107,3.510957290236196,87.55959837134567,2.0,55.77923936812364,79.35877489883183
19.0,1.0,18.0,1.0,0.13208127615200177,23.226018338954546,19.0,13.90450865528571,0.9624339788136425,86.29798320658948,7.0,4.575559096377006,79.95124187194547
50.0,0.0,48.0,1.0,0.901666052567053,0.8361546773685902,37.0,4.256355474918706,6.699705961915003,230.3145269105634,3.0,95.05009903335647,6.492256027406405
37.0,0.0,20.0,0.0,0.4271451895580999,32.557708605636975,23.0,10.837435269708001,3.359069692912789,91.32567740418342,5.0,16.402823894805543,47.04744230825075
67.0,1.0,17.0,1.0,0.6711597715291251,23.943432372928942,21.0,6.606564650023283,7.596965644226399,195.18722934191626,6.0,33.05642615327682,37.4105553158246
15.0,1.0,12.0,0.0,0.16483680281616514,20.756251596336703,18.0,13.28279814224497,0.4933324739012308,64.07035333655232,2.0,10.108863347104624,91.08060537937513
26.0,0.0,12.0,1.0,0.4911629996597841,23.471280809481083,26.0,9.306573251740934,3.1815114860197085,97.83443419302773,5.0,11.60932511695301,50.34303087613314
112.0,1.0,28.0,1.0,0.6816273446879104,6.802518990881035,31.0,10.809399414388825,6.992027204508914,217.1041533381396,3.0,80.82293616490975,19.227361792312376
12.0,0.0,13.0,0.0,0.31686517978775036,38.518729742330315,28.0,6.601920560799632,1.9296462280833406,57.384023897814515,3.0,25.41448744515833,55.082775364045574
4.0,0.0,38.0,0.0,0.32788507753486473,20.360295984626582,23.0,12.811404094330811,4.254939067120454,160.69549598459156,10.0,60.770426263239806,39.157796354821365
80.0,1.0,20.0,0.0,0.7192084838221419,35.44897691866331,29.0,8.667205958744793,5.957674018787841,165.40846276729397,7.0,53.88041561435566,53.94421466158721
66.0,0.0,31.0,0.0,0.30280175059962755,11.290559464626957,36.0,2.730473296154504,5.766567298632736,193.12268291854636,9.0,73.1566805441911,36.94252662363366
9.0,0.0,26.0,0.0,0.1957449716434958,6.970050932641437,26.0,12.076016751750796,3.154522556753543,103.01796034809112,10.0,79.68359738201234,16.8143969716825
57.0,0.0,28.0,1.0,0.7384287174166019,4.82792376224868,37.0,4.306961646440257,8.595654709201426,190.78867434930783,5.0,84.34020311378595,35.48544414635311
10.0,0.0,35.0,0.0,0.7661639732593826,22.733148724442717,36.0,3.1839725013828533,2.977070862085551,130.02148307555328,7.0,35.51197702519923,51.06593822436431
39.0,0.0,30.0,1.0,0.7055921760401805,9.33307056079922,28.0,6.499887256627747,2.3848046080590106,92.23714693918603,1.0,33.70920447806292,65.75537086196017
42.0,0.0,13.0,0.0,0.3186895956322936,25.253315413698715,22.0,10.271501765866308,2.793638866225755,87.34810009999765,3.0,58.789772520015056,26.290063976600468
104.0,0.0,34.0,1.0,0.8256204689370512,1.322364742586938,40.0,3.6721491861963456,7.331517128370039,156.52468833970482,9.0,84.46679113158842,4.775786587489925
18.0,0.0,41.0,0.0,0.5075770482116668,0.7612922428520008,23.0,12.378452689615592,3.663459629223915,157.8836971257352,9.0,75.9101847198731,15.144033631389512
108.0,0.0,50.0,0.0,0.9846522123653116,3.887990994267593,40.0,1.409227935076613,7.640241805596318,266.344816998761,4.0,92.26662505376287,14.133447344575238
20.0,0.0,8.0,1.0,0.6546034447336855,22.298883191547386,28.0,7.1896094325412525,3.3633729807419437,114.7931098054754,0.0,19.570511369670196,72.43195004696355
112.0,0.0,47.0,1.0,0.849742496906556,20.03492460586598,31.0,1.4226501007452423,8.73028327037964,245.13778464675835,10.0,34.25679714512188,22.938923205093765
81.0,0.0,50.0,0.0,0.9275019842983521,24.76276638376583,36.0,0.6612973584343811,7.726950808334696,268.3181023046305,8.0,63.16711423931417,16.38705865412107
8.0,1.0,22.0,1.0,0.42607887372964076,24.474865518931544,29.0,11.985657341978289,6.099360450115803,183.20762102844327,8.0,40.73994752917252,34.96778018244017
30.0,0.0,42.0,1.0,0.5766398343152573,34.37658082180867,39.0,5.60577384810329,8.095180998322867,242.65524068398008,5.0,72.29460261122891,40.4411250926308
10.0,0.0,39.0,0.0,0.28066913944869476,34.101747496814625,33.0,6.1454908568917705,6.072020725315576,221.68430460615247,5.0,34.4259481072008,59.279608734633555
8.0,1.0,3.0,0.0,0.003937032702737597,25.38688500752615,18.0,14.77392421541187,1.6098637785774477,85.0130001125506,8.0,6.011719386629743,65.88496775705217
43.0,0.0,16.0,1.0,0.1332145756021188,23.67448552691636,19.0,9.548821220558423,5.503952045585996,156.59155203422705,2.0,4.964001397579949,55.76125313487371
13.0,1.0,1.0,1.0,0.2912357298271929,36.67409584999791,19.0,9.151690028281207,2.5538902025845314,65.31166178830757,1.0,1.7280900393796301,90.1032163351512
117.0,1.0,41.0,0.0,0.8060121140800729,29.650022280847136,26.0,7.679659952831405,9.824063491093618,291.8119926777285,7.0,44.77965682508683,77.45200715278476
90.0,0.0,41.0,0.0,0.9439578834047513,30.95369399368532,39.0,2.987717725611235,9.603900503420721,268.6868871791934,10.0,64.000034531428,39.1502688725959
20.0,0.0,45.0,1.0,0.6307139038799532,12.577031517105002,33.0,9.193056467739924,6.772814057754267,226.10210863626594,10.0,88.68236920885461,14.555559764314765
19.0,0.0,29.0,0.0,0.454982331822045,1.8168706451086045,35.0,11.527915032252617,4.719640745455489,157.0563210640173,10.0,83.85093231503029,16.939761625912254
52.0,0.0,30.0,0.0,0.8623465372345358,29.704573177472323,39.0,2.882429108837917,8.095460420337632,202.268986756619,4.0,33.93985670606928,84.70522761683286
96.0,0.0,50.0,0.0,0.8617675457011034,12.268107558342873,37.0,0.7353704183021961,9.328704351652938,270.14141222253573,6.0,81.79507517717238,13.521179806882422
113.0,1.0,9.0,0.0,0.3603009571775914,31.909713080720895,27.0,9.223176588826732,8.571422913180106,243.7463414239104,9.0,72.91080012502215,53.91457355736621
43.0,0.0,27.0,0.0,0.6754172695882441,8.693995053064006,24.0,2.282232195141696,4.391632875122544,151.81242594298274,1.0,24.163881106829997,65.1767289893305
92.0,0.0,50.0,1.0,0.8712208952041998,0.18178194425283323,38.0,1.1009475188915037,8.2336363035465,236.1766487667979,8.0,98.77592036159498,22.480518248508147
2.0,1.0,22.0,0.0,0.21354780998548023,38.82441090497496,23.0,13.007299584645956,0.3340718301584422,85.1535840988476,1.0,33.26310572323683,44.632302810192854
17.0,1.0,16.0,1.0,0.09696330626359473,39.72681794261307,18.0,13.669337347484547,4.153618731616288,131.73847201404985,3.0,0.09968814323776343,92.98814044463737
12.0,0.0,14.0,0.0,0.1106024970747741,18.33216425137255,31.0,6.298862363917419,0.16152651562345355,53.78507824874673,4.0,36.356758093612115,36.534894192012544
79.0,1.0,40.0,1.0,0.8493270629735515,1.5445470247110613,25.0,4.526159539418963,7.0906882289500714,211.89225903765646,3.0,73.71085747202073,7.983145758427121
67.0,0.0,44.0,0.0,0.5702758981760561,17.550932417579762,37.0,4.181071374578358,3.327413206650204,128.78309806086503,3.0,64.49661674106386,41.062673952886186
76.0,0.0,20.0,0.0,0.19152966122931103,1.9718595499963563,20.0,10.562873475509177,5.557188817053978,101.14564979914385,6.0,54.77654983576489,24.109232007976427
2.0,1.0,0.0,0.0,0.008580979729067684,38.54137104368959,19.0,14.97066585080464,1.7171856238359524,79.04478969294533,5.0,1.697894186410906,65.0903642546927
62.0,1.0,3.0,0.0,0.01878560793962014,18.34225904191171,18.0,14.308135928784417,5.57355547116095,86.01463538023245,8.0,52.360388261835055,52.49355758818277
90.0,0.0,28.0,1.0,0.5657370050312409,11.28134449101582,33.0,1.7720085173558031,3.011935029634121,76.88388636715723,7.0,67.38036308792203,53.29759227089869
107.0,0.0,50.0,0.0,0.9316126101447526,21.987551946910113,38.0,1.090832138900109,8.439522092180066,237.64957710859005,3.0,96.62548873144101,12.816751758168891
26.0,0.0,25.0,1.0,0.2595915267110114,34.6163437790072,35.0,9.89067766690053,6.841286552265438,158.58388933376446,7.0,59.18153302656911,54.367043403798924
90.0,0.0,49.0,0.0,0.8046024909639158,1.3667572079812338,30.0,1.5853210608159696,9.541314960544707,298.79784478551073,10.0,93.37473507405022,7.123303942621291
29.0,1.0,1.0,1.0,0.02127149807467721,35.85878279213479,18.0,13.83560429932389,2.310019159231567,59.19551088886384,7.0,1.799242398681912,87.79169530918705
73.0,0.0,10.0,1.0,0.5556709978080906,33.192409644621165,23.0,7.9852625215294175,8.499109314856296,174.0148226034582,8.0,18.577135449463732,44.51482100915221
37.0,0.0,34.0,0.0,0.7854479406722594,15.703683629524598,34.0,3.557755825622337,5.8962303394132105,173.74837807549812,9.0,37.74829449696141,27.431374698144737
50.0,0.0,30.0,1.0,0.2862978283501416,12.489294299664001,32.0,9.217435810654214,4.447829855814133,161.5315601603055,6.0,46.938644567935945,57.483476531201944
102.0,0.0,27.0,0.0,0.784270365287316,31.88487903880588,36.0,2.623983010522755,9.530351480420395,224.11055773039163,10.0,31.17126534444431,78.72759077289673
93.0,0.0,48.0,1.0,0.6407647526306873,12.469065374744181,38.0,2.8322745678243453,5.712752226854212,160.8711309118723,7.0,74.67316155746066,25.54162861144735
41.0,0.0,45.0,0.0,0.8825086400613257,8.80486745672383,33.0,0.8226130368253157,7.975862055249668,263.88107294760727,4.0,44.15527096933474,54.36603506560793
85.0,0.0,31.0,0.0,0.36133936438609027,11.885658281391077,38.0,2.7523858084261357,7.879923999628808,169.08265331088802,10.0,69.31255955790665,39.52538877244528
112.0,0.0,25.0,1.0,0.3829145727077766,12.351775572050258,29.0,7.329579211230423,8.70314590512897,210.60026200745043,8.0,56.933134257379606,55.27198114509167
16.0,0.0,36.0,1.0,0.8035396502512793,18.774704206201488,29.0,1.474364693805673,8.134969085139204,178.5362966934709,1.0,39.81582375258495,90.0838082619135
26.0,0.0,13.0,1.0,0.6889910486010586,32.24920155159588,34.0,9.551164457678055,2.111687872488674,61.07675580341592,0.0,14.112857722592352,91.86225530643895
90.0,0.0,19.0,0.0,0.30922081598828055,25.10056040098485,24.0,3.984012356548055,2.969606335779615,122.84228893797334,9.0,34.893973054147246,52.4396503802025
27.0,1.0,3.0,0.0,0.28548262193180046,23.566201338834873,30.0,13.5636938704845,5.330903976832753,132.7950969627356,1.0,45.64284610363761,66.37013030598098
80.0,0.0,27.0,1.0,0.886560487911424,9.979288400995102,28.0,1.962775016576468,4.471588731899571,176.58650760330588,0.0,77.74141748321324,10.810130209012186
16.0,0.0,27.0,1.0,0.547579344028017,31.441762730442946,21.0,3.2160888577989044,1.6317564963870108,74.88469768965119,1.0,33.264022197463774,90.62062338754697
6.0,0.0,32.0,1.0,0.26157574571685827,19.235494827961674,35.0,8.487211149153618,2.6706130439467564,87.83277385895431,6.0,66.42983355174799,62.44618136735582
82.0,1.0,12.0,0.0,0.6621018125842146,16.422661027416932,25.0,13.146853630423227,6.6968460682868045,137.68603806578236,5.0,35.56387256339259,18.67375004139103
98.0,1.0,17.0,1.0,0.7157565011762139,32.00924259502382,37.0,3.1925445212888026,9.119479647554511,225.90846639276404,3.0,70.48934074977007,37.124120393722876
4.0,0.0,34.0,0.0,0.3563426192642342,16.16754216706291,29.0,4.6449669690714135,1.1093937778001148,107.45270456366013,4.0,30.089650988235917,40.84946378235264
73.0,1.0,31.0,1.0,0.37133241797200567,7.468048322048986,27.0,10.309741840770748,4.28225010739474,200.69186115225867,2.0,38.33582569152965,20.286941112756594
30.0,1.0,35.0,1.0,0.8016725206887042,31.690620960407927,24.0,2.5111202113990805,5.8876461018053305,142.93330583231403,2.0,42.935157617937804,53.829077474009694
51.0,0.0,44.0,0.0,0.7749136698900354,27.19928839660966,31.0,2.5454156472257488,6.647239641047381,193.76243659718762,3.0,22.602764174806424,70.61573910757778
19.0,0.0,42.0,0.0,0.3815151310687104,28.003024984569073,22.0,2.6520976949620705,5.777622314735731,120.65865456034663,7.0,19.012780488618468,82.09800752013606
12.0,0.0,44.0,1.0,0.7737204724785129,20.3140875043664,26.0,7.946773931335041,2.5959956068346997,109.00441458418831,3.0,43.98310348248232,73.48037011029768
71.0,0.0,37.0,1.0,0.5798824882955349,19.362804343510305,37.0,8.380020088972588,4.885772725435558,192.87666105563693,10.0,53.212360071286916,50.17593213185271
43.0,0.0,42.0,1.0,0.9163536039389601,7.813349312536719,40.0,2.1620170681027178,4.135572511313889,110.99332089405347,7.0,91.9262181302178,2.69012047780636
5.0,0.0,2.0,0.0,0.14795969361262473,39.43456993047589,21.0,10.068985372035675,2.1325703958092297,88.05691467067437,3.0,2.7374974227601143,92.8365059120976
112.0,0.0,23.0,1.0,0.36751804469932836,11.89695958854641,31.0,2.0339442567998756,4.071451288343539,91.13707987766367,6.0,50.00245185729668,46.59925876893697
29.0,0.0,35.0,0.0,0.4050361258216006,1.4557950361033107,36.0,11.100180723930048,7.273178668867205,228.58843160125875,6.0,95.52231556237739,23.69913145413288
112.0,0.0,45.0,1.0,0.9318350114975655,11.656195312460412,34.0,4.471603366724263,9.810767228042796,295.0748792456984,10.0,68.89249361750196,30.394436875060254
79.0,0.0,49.0,0.0,0.6591101079901024,13.007600925252536,25.0,5.245908301911545,8.813649519575907,258.8738767229649,6.0,57.40490651115879,14.47690921873587
83.0,1.0,7.0,1.0,0.6338872313967296,25.94019026991944,35.0,4.86138722727916,7.423990891974781,151.96349513756394,4.0,43.59827900218594,72.1360402198978
11.0,1.0,14.0,0.0,0.6423048991878837,37.820016018530495,31.0,12.68152618286272,1.4274193769259513,59.76820151500568,0.0,16.409557015165582,58.55251743387676
59.0,0.0,44.0,1.0,0.7514106219682517,5.888594535804819,32.0,5.257786131761064,3.331158342651497,162.11739121623074,9.0,66.46441620588462,18.911283122232287
85.0,0.0,23.0,0.0,0.7490384864416026,34.16437034662087,39.0,6.203331296202528,8.36474726021428,228.92571135621148,4.0,28.410095758684985,68.84378113770899
64.0,0.0,10.0,1.0,0.24819130806057077,23.590076705916797,28.0,4.326065059963455,2.6737607798322167,66.40464793840692,6.0,69.02782528643813,43.51358308065126
78.0,0.0,35.0,0.0,0.7654719939679073,5.573266023218155,34.0,7.77163000771556,8.980306457326337,259.2768332483291,10.0,92.56005573898393,1.0106060244685864
13.0,0.0,13.0,1.0,0.5096871345574144,34.97758912431108,34.0,10.617673624503354,2.093058061966644,92.53044942354911,5.0,52.39353315430195,77.72767783146531
41.0,0.0,8.0,1.0,0.6474477988708028,38.84421731694112,37.0,2.566774116706859,1.5114420468136336,61.76205496543927,0.0,51.88576579383791,88.04256754212552
72.0,0.0,46.0,1.0,0.8547301576911306,2.3683567578556506,28.0,5.970967977854208,6.61421324277617,243.7212631669395,8.0,79.33908016317935,8.55282966581489
20.0,0.0,43.0,1.0,0.6275109388567894,31.838308211022753,38.0,1.6958826490029786,4.179245436816642,107.1690753358277,1.0,14.76690210993872,74.70508100091405
62.0,1.0,12.0,0.0,0.13104322648060623,9.937028783892396,19.0,11.325432204669585,6.458951856935142,121.21238080738935,7.0,66.75375649517423,58.46240239550694
31.0,0.0,32.0,1.0,0.8720256429810074,7.058073218290408,31.0,1.8041711688755209,7.360200141456106,232.44723095360652,3.0,79.82959961526694,40.017102785841644
114.0,0.0,26.0,1.0,0.5081247998855061,32.921053460382254,32.0,6.12215652731318,6.960122919044423,175.96135625757543,4.0,65.69437097240481,66.92820351295501
43.0,1.0,11.0,0.0,0.6325646849152187,12.292910431767229,31.0,6.48041163341571,1.6023348821981869,61.51862926410492,3.0,34.66203849176512,36.554946373139074
76.0,1.0,33.0,0.0,0.407350085277955,32.67166700832188,32.0,10.0534848780393,8.116783063719343,237.44486090763172,2.0,64.41238150038347,60.430697035508274
91.0,1.0,4.0,1.0,0.6136349155573223,39.140211444694565,35.0,3.7345138678797065,3.5823388903191398,107.7815029338691,0.0,39.66693151668255,78.72653454551636
96.0,1.0,36.0,1.0,0.6085973289487482,35.299679464538706,27.0,2.497991990852838,9.016755824984314,276.4564083768137,8.0,40.86278123737,61.35203404285357
51.0,1.0,5.0,1.0,0.36057243666443584,38.14356922072569,20.0,13.193092772312573,2.602691006831434,83.92590373252432,1.0,19.917651149275628,83.12189304384054
31.0,1.0,2.0,1.0,0.2183894511142987,33.382830338491175,25.0,10.438976924001778,3.218693402049813,100.90095072302228,0.0,5.594919866096312,96.58951880466813
100.0,0.0,41.0,0.0,0.895982047214009,15.971337849277177,30.0,0.6885879594199347,9.572415579954209,263.7328542384219,9.0,84.08171749646864,45.08761909226729
24.0,0.0,13.0,0.0,0.12487880592858375,23.508007377677348,20.0,6.15056967676258,4.847132893525696,110.71447451545748,2.0,37.25451630623348,58.52586654706808
119.0,1.0,9.0,1.0,0.5784346760544451,16.198364716790778,20.0,6.472034096043584,8.541484549845205,161.57995546715784,1.0,33.006891436279915,55.14993741247491
81.0,0.0,38.0,0.0,0.7781497139404594,6.041818915868202,27.0,8.733505269095993,7.01755458390701,156.9730856502677,9.0,54.875155792069684,4.822644467157858
110.0,1.0,46.0,0.0,0.9140857044891046,24.544189535235876,31.0,1.6729475812411083,7.034549421260569,253.62442407061718,1.0,68.02728651422917,65.66518781669033
18.0,1.0,0.0,1.0,0.04198851709442114,24.33565697641794,23.0,11.632732148012938,0.9749480491219424,59.19126434566566,0.0,14.924540767094427,92.02362094368297
