average_flight_cost,average_hotel_rating,average_trip_duration_days,average_daily_expense,tourist_satisfaction_level,average_transport_rating,average_safety_rating,average_cultural_attraction_rating,proportion_of_return_visitors,local_population_friendliness,number_of_flights_per_day,number_of_hotels,number_of_tourist_attractions,local_population_size_thousands,weather_variability,transport_variability,safety_variability,cultural_attraction_variability,seasonal_visitor_variation,economic_stability,peak_season_flight_cost,peak_season_hotel_rating,peak_season_trip_duration_days,peak_season_daily_expense,peak_season_satisfaction_level,off_season_flight_cost,off_season_hotel_rating,off_season_trip_duration_days,off_season_daily_expense,off_season_satisfaction_level,travel_insurance_purchased
5672.171867005692,8.655926711223861,309.10967968057486,618.1927294916337,0.7735606389185534,5.744308105917037,3.511166829267396,5.125189657264234,0.4469772966504879,0.44192245976330546,32.122081997404536,13.871382256481501,13.505207333079648,195.93064310098922,0.11490654840959202,3.7125315165821107,3.030185942949581,3.6259246027764274,0.4165059981347778,0.4123219280202208,8974.286144147976,19.429501595292017,348.177016836703,896.9815055041793,0.5553397464579237,8.734532158740016,19.721246976996067,298.71639097532835,364.457647095471,0.46861941232679194,No
4452.224150361746,14.993706001372692,263.2520043671864,555.3609901308304,0.6862223727294989,6.193288438282431,5.480739953524484,6.786385372840464,0.407738458007023,0.8332121659181908,45.471100763459674,42.82970314182646,27.769095145625272,288.4654362143797,0.9239309144113521,6.7039152781843105,2.260039326990159,5.727699522766985,0.311777566380045,0.8324805142891627,6615.987713643174,21.401090421494878,301.9483745528033,812.5842532985315,0.644946219286871,9.263229030143604,16.096781837384672,219.78812354194173,176.66923074640022,0.7290981548813281,No
2322.3366650235444,39.387056634296364,175.97761619406884,286.35975033706865,0.4847866025703229,3.186013863513687,1.5454611518278671,1.6931372427337599,0.5812641451636623,0.46419049878744517,31.216562065611114,17.617086318487175,15.9764382677496,113.91733742272226,0.07257135337519166,2.883689214425432,4.5890404014386466,5.13512798606783,0.7215900404398913,0.6465883275699686,6199.794314468785,48.800492777698345,272.4439901492551,600.8800096927005,0.5580338419928385,8.098579133288103,21.965814012212224,207.877526267136,855.4347461427213,0.7762413016182372,No
2051.3832179390774,8.21067644017542,176.9326930680216,310.32800670908364,0.39548902455795765,5.7882156109713705,2.9087855281353474,2.3300063829989726,0.5622794989827512,0.850958085175225,28.327112292039057,7.272629295975819,14.23905909238517,152.74110087844738,0.5007672442184828,7.782351281064239,3.1534165696525154,2.6898926956049016,0.26738857972076513,0.9148142784045412,4030.3205816711925,13.492587696432642,227.399732188616,467.73654105285823,0.6670343189276502,10.7543723082161,22.381927704725044,183.56394088504334,397.00220332937437,0.9455667948108739,No
1255.1884942381198,15.821039903737272,117.90215614892733,206.73142600903975,0.5213001472179272,1.5354427721206707,0.26630234513900575,1.0790430662427566,0.3617980552581814,0.4119978130670203,20.055538580897352,53.593265138826986,8.698978033315425,72.0469772965455,0.6145743875472661,1.60443166186216,0.21480976145568245,0.4963342774321683,0.2937061053754977,0.3481160514051095,3621.108595935223,37.80477802943229,186.63188259098112,408.80701955417635,0.7391176148672542,2.780560803708272,5.961691607878272,106.41747321120609,297.5010130307158,0.4089227182081804,Yes
1941.8981932997863,11.934200758056559,163.09769125296498,292.91053385830645,0.4525778959523421,2.6292969308223704,2.166728307871642,1.3571205473927201,0.03676957992048285,0.3529339582041488,43.36744172008509,62.908937691486436,23.02747919003608,183.7139665429678,0.391937045424864,3.526385681480875,4.648576931199988,3.6672127218705595,0.22423393854216128,0.43061035410545745,3702.0914590775374,16.748520633126777,197.61452113077155,476.7627115677657,0.10672865696752959,4.838415220729673,18.5033566742357,88.794653308226,123.98974389725481,0.21501971869254177,Yes
1179.749112664279,32.270617455711864,135.52646353625843,200.77235570207316,0.49370797939165983,3.7208802991151533,2.4416801815479405,1.7558968305147566,0.656781189374567,0.4924753042970731,12.804692072657593,27.542384170623396,6.541236194040718,59.22030905100348,0.43772193467132914,4.020565925510193,1.965367528102298,0.9852464842430141,0.259360436706092,0.6315457013802767,3026.1433643817036,45.596226623590745,196.99681594366788,362.63598312006224,0.5763313507047212,11.368208896719947,28.983897048709043,155.70771494127308,564.7683906513189,0.9302651763108297,No
4922.671887439321,36.730742940219216,286.78657930063775,601.4782514833742,0.9765181928139597,8.258129545838152,7.626762463028087,6.55067242619708,0.9859869319599315,0.8881605106242936,94.34330607453713,64.93019944213398,44.197938687118786,457.49348395318316,0.8849904594399844,8.013312170817603,6.707174420280514,6.86659992412484,0.9140086003267407,0.797599031062538,10283.375608485836,37.20751638670566,434.4494977233542,1194.5451542891424,0.9270354719111205,9.854196910379146,27.591105183879957,234.36582100193237,688.3798732328636,0.7236121809343911,No
657.2441312111331,7.090560748076356,91.81050098663484,216.0406426749008,0.4003015106536773,1.5511436970625299,0.8408115879609223,0.5677478148900853,0.2336880964081074,0.6324957764723014,21.38792816168581,54.283125717251714,8.997840792974412,116.36581134667715,0.7315488514142918,1.6637451095459372,1.8358661106108933,1.3297555511606751,0.5132104510320495,0.474006116293505,1955.1486035483438,20.81435047999633,123.49771761056537,367.2133547756404,0.5634205629686045,2.5372405353176455,6.8401951182196,77.5053769272068,300.6143392762157,0.3859995524788356,Yes
2049.135133092616,24.47513681980469,169.80523346582197,307.32413785976814,0.34431997300880657,2.5895037740547227,1.441446849986918,1.3081045403335478,0.6558242884699685,0.3717727426032466,27.561884128884895,74.07071926618309,12.377848623829108,139.30702308298405,0.8998369446073983,3.017459370424544,3.284705721993303,3.590365329721396,0.6779334103800274,0.7064656615755069,4615.160018244852,35.1137896599031,223.70274197747253,595.3742292931906,0.562348624497437,4.680004049524787,11.58163982128238,121.66552224058813,406.29993650822416,0.49430283073839754,Yes
1635.2720042845062,11.983848371641063,153.62546602276325,304.1409774547858,0.16521651997356018,2.7760463444496466,3.3612790799216268,1.7774757442703004,0.2826591018592819,0.45099234533053884,39.74239168797785,21.36645874268371,16.520129681039144,166.89370696551896,0.3265885656854385,2.829913884897257,6.554513289024533,1.75544380322555,0.15420447719287778,0.5302886050040484,5489.145505281701,28.191007938653538,255.90646296572626,693.5885731850881,0.31658898564570315,6.117572603009452,26.320384249147118,141.06647818704374,429.75610823813673,0.6396466462145964,No
7286.753685536177,39.92090273937805,358.132147130687,747.886302613952,0.3099955807268216,2.8599238382543595,1.9350502013451312,4.392971645175988,0.0824195792448868,0.12462167533364998,31.858879492420023,67.66168860680388,16.31881057678291,177.82620171203007,0.40902722389490226,1.2957980959139783,0.1820097591332187,0.44182725770798364,0.07651233216011677,0.04825080204131654,11900.271085344006,57.875183348186944,454.06156083224005,1168.7099861370511,0.5235288502485013,4.958915724278099,8.275955042734063,212.27164635717995,188.95925744352132,0.3855766605779824,No
2666.97823982106,15.614482076607768,199.2162156159769,375.80493225389165,0.9404187506657604,5.097950700385935,7.213892570856802,4.403610282749794,0.9416150922258322,0.69794954357918,51.04169764127236,18.010790331047353,27.183328264202736,306.254679594491,0.362573996993672,3.9285725954903765,5.806374633986084,3.7584447241232923,0.81177529855647,0.6606003753095059,4967.369352104558,27.843825522676493,238.99390029267232,585.7886864114166,0.9696375187664554,11.188878489387195,37.379366183910314,245.8905157217085,750.9053092088233,0.9808094198661326,No
4567.698382868206,17.173585093850832,264.44235132738197,494.286228693146,0.49028700774713024,7.961459116945702,6.120437342736385,5.499610550952575,0.9603055673003703,0.6804638768941331,46.8852290488024,46.33271257278184,23.67537133574567,216.6989784730271,0.7012046357264503,7.566422582401741,7.320985831397065,5.638490846806487,0.9342758471990725,0.8253011827981052,7268.399916042433,22.266943380880726,329.96448919263787,795.0680542572132,0.25695160972957853,9.886253172872992,23.406595764081832,200.05438528271054,538.6958865827894,0.7055007739476079,Yes
8645.53312574899,38.471883402402085,459.74889873578854,872.0235029151341,0.36406279082523124,8.22632408173345,8.704694314772278,7.71961952519635,0.9076510230221193,0.5482111726558844,89.0425009132582,93.83659029268387,46.56232372091429,383.90263860219284,0.7579944106921435,9.235055033736796,7.7951051429189775,8.673310023579576,0.6758918077984573,0.8146971235190907,13627.558645739482,46.235540609907574,550.0944396524353,1348.3320090940379,0.4687932687627831,9.927720518895667,31.137445853576494,260.7715720292159,426.3469150244726,0.4513845739743882,No
7678.451292121693,34.520333739744444,385.3892699936702,785.064081708664,0.38959862914600024,6.984351430335029,5.729315419382101,7.259795237755647,0.5339678575579716,0.6480062426550051,82.06378403084811,21.467082042187855,43.96586734353331,434.88905218500554,0.5746730149621606,4.015993054063967,3.7503983688884572,5.157396696125177,0.333102347430845,0.5811654832533159,13398.816118976925,38.636987055146314,539.035202488256,1340.815969979139,0.7051959059302325,9.758298924236334,20.806522744459066,309.73469706308583,341.86363108510983,0.6189963357543166,No
1118.379506062559,8.940622100940654,118.86720322666382,196.02659427946892,0.36693048944312656,2.1772252400709404,0.3907136634329136,0.34304188849334166,0.03486630826902909,0.34527005430562857,10.952078334198513,32.679705534108734,6.675615274361219,56.56691136709635,0.5874572564170167,2.969414003225824,1.6420975057894116,1.132698831230938,0.14442117716190234,0.5177369795325218,748.4349238083785,10.776080775290449,107.51326746945718,208.68322807465105,0.12050972547713151,3.2633239445265185,5.924138027528186,58.60411577585515,107.16066206757898,0.10006638215596414,Yes
6558.683120068114,43.65965617047946,347.1626553693639,641.8598197765101,0.7407940056148782,8.126878757264283,6.682112196524421,8.21043632919382,0.4118089735811301,0.4679711814847515,87.920617392399,91.45235589054377,47.11445357347749,376.52089484951955,0.381505478207888,6.727567010327187,5.075890013215972,9.694513931891489,0.3017103543824914,0.5481610385800338,12656.570079684381,51.05202408907161,523.3520636516927,1176.5377991881942,0.7471579629670403,10.523598249227794,23.877281088186276,371.8018967285038,279.7749883347905,0.5049008405800491,No
5341.198286028386,31.74111512143863,306.6748939381272,538.3202858754753,0.9749063257000065,9.506521271744266,9.935005968954597,8.29088205463343,0.7232837165399517,0.8452482072526735,39.64584263750816,49.60865620895596,21.097128861778003,172.961392768238,0.5059785275798744,9.69008407986677,9.949250497301026,8.657188991722439,0.8330597930309462,0.9706926874709079,8047.842019283012,43.654657969475444,362.92498977774227,755.7281911208219,0.8880948020792838,13.98792086948671,39.291188415827676,370.20675033577845,730.8991796035899,0.9375966720501279,No
4052.1354083926676,24.825416232689154,245.12004142844717,452.2253945723456,0.475353721830987,3.648658977177867,5.61351860270492,4.128135192143775,0.8374314177295874,0.48054846914929616,73.42004896473708,96.95143003100074,41.67104177902787,248.2494331586971,0.7985711853809385,4.191942791803697,7.425771749166976,9.0252674318943,0.9964626050490031,0.4957606292049465,6454.381958529854,39.18687061665554,283.1593227053907,633.8235648077193,0.4645142230511385,3.762609573025936,18.75859590827862,184.36689231326264,706.9573823763358,0.31255847358039124,No
1521.9369963162892,28.8738008532635,141.18924061964526,223.68000804637455,0.6457606898419385,2.4279032843245645,0.9788595776490742,1.034121899051513,0.7647066725835178,0.44479296419944125,12.393512497771162,22.580393843262364,6.128721343764177,59.567858588626464,0.23143730694877135,1.7666936450070214,2.022576099996934,2.5059269549609016,0.7180249273769143,0.4433402878447269,2352.0186384967888,32.537719740327894,156.7815978560846,289.2563576434962,0.32586204747064346,4.495313535681459,8.245350266720736,92.27546587046055,669.5645682815848,0.4619931420866075,Yes
736.5709658510928,24.42954230188801,100.19320189913454,203.66492075859878,0.35786175251034763,1.6174291235633744,0.3204853211544708,0.4152985966967928,0.4205737600447578,0.19142763256191037,40.02345730222503,28.68178285735068,19.666326498850033,154.1091377772847,0.8112882055381492,2.035581132613921,1.0927523525114091,1.2804854880747762,0.8220353052917393,0.06287891101962839,1611.1765784996883,28.817360578222797,124.78387988317667,252.02647018742834,0.5257884196658746,3.9635371277461187,6.41440256463946,64.68545531168118,322.70908658691286,0.15827820411461196,Yes
1589.2823200992902,15.534159884594235,147.71881228762874,282.6423331664591,0.14883875537670388,1.8220057640971832,1.1922570010880242,0.8131001593226813,0.43176897792471536,0.21468470733378608,35.98752678298073,77.16597985389531,17.78847074793567,157.9742745436197,0.4927637227436688,3.243946198841605,5.407446363738767,3.3401039872885976,0.8379277694577181,0.638410456839718,3581.1599858685668,31.101235966944916,192.47404451993148,457.0615301267503,0.15448026968394113,3.052456926606867,8.201599118808138,70.35905221786106,312.69367545767847,0.13643217774218752,Yes
8568.962889471395,28.37296992970271,438.4106959416064,717.212003236792,0.6772513269145022,5.240683375274614,4.392305877189368,6.032611192015977,0.16177889479124608,0.40985418588781797,25.998567154243418,16.002831929277132,12.92812834262645,133.60633525716383,0.332705097408673,1.8102263187003271,2.184148646772748,3.1038034433633555,0.00416427016533083,0.31205009012087215,11824.018878703762,34.1475005789635,473.5957028125257,1030.3375175694505,0.7728590269172662,8.771503609101154,27.897850589544706,338.11605233300975,239.381061357213,0.529112307817511,No
6290.147963230168,31.93794303308303,330.0532485238246,703.7423700214385,0.5134267264825607,3.9118596988376177,4.364791300367191,6.503509064298876,0.1822127388454115,0.2800575076621463,59.90932774972386,54.176424766813554,30.81258822164065,366.430708141049,0.43482255881038856,1.8904183214691699,1.4186472470180311,1.2840414647408969,0.020552109501307925,0.20810142139664028,13007.102859367478,56.89491217291236,515.0398790147241,1355.877340079745,0.9560653135689003,6.675436014765248,24.191481733931717,333.4192883569815,282.3465318800686,0.618271660330473,No
379.086228017833,28.29096036807889,82.97769603610774,164.60630963382354,0.5056151062215147,3.3290320025206577,1.9778431472425833,1.4439419212908744,0.6193382964453716,0.7807475893754023,25.575954773416033,29.629274690489154,10.578116806186133,119.49721244942096,0.7185043817630861,3.761143325963248,2.150798478040445,0.5725011858761095,0.19166478870272452,0.51887492427933,1843.526528963917,35.52013357138584,131.312859787769,310.92621536816864,0.8440029719471553,8.573792927456587,16.091083970125784,118.33886543934904,466.3469151767728,0.8771894263404671,Yes
514.2611932591702,10.723944373185534,85.17061894919972,134.5217808147243,0.7088809666693228,3.115783992191083,1.4965557559911278,1.8241850196933806,0.2540767616729642,0.6209570310676886,25.433433890051568,75.80198491650934,10.650818297123283,100.10223828343305,0.9825417640201074,7.261292824564877,5.383653796365626,8.015872013016368,0.5366103085224657,0.9615975050882287,770.1918500356288,19.910125534352094,100.85728449891651,214.30870833123737,0.48001377106459014,4.28694567684988,10.211632123806293,110.57824294577779,173.32826797817947,0.5473593415272829,Yes
5471.053159104134,21.627483645920744,303.1387507234927,551.6466640978108,0.5210625872199434,5.7534549847932785,4.149917610712628,5.3230999509676815,0.6900892192318034,0.46049061122781193,82.35571141243997,56.200173385666446,41.68825716107722,343.67566569027883,0.7926067019337133,7.8717480318983615,2.6552954318344786,5.023621053518673,0.9236901081219867,0.7409377887162335,10019.324288572629,27.824779878199397,424.6977087999344,932.023874141449,0.3603466510823625,9.436822525584112,18.99288648378567,184.10157263574237,537.5268351229854,0.6387486201027769,No
3322.9835146479445,21.286833810815654,214.20139763800324,445.7628257660912,0.1945576858388357,2.5693826362866505,1.6868863049138616,1.8644482042386767,0.15848357731587487,0.20430137758020966,77.66032909067906,37.25306114079044,39.41485985955154,347.1271746495763,0.4820319588852192,3.0304310883191934,1.5613424739002786,0.8565833477019226,0.3773803277779083,0.3994622982517988,8924.35285047879,41.97719857971526,367.70749762728366,969.3460947668792,0.587101761833575,6.3693284098304,12.505082675385864,149.83140861729078,364.5525438245043,0.46000057064407956,Yes
3838.3323964428073,7.263955293293193,229.77668149326752,451.79861925294466,0.5943951715718421,3.9993278045719878,3.1587609946456214,3.7889521208709525,0.33112055068656165,0.4967032696646717,67.2508077112113,17.426713522419316,31.158255644316387,357.5326052274272,0.6684200923896001,7.166527105583351,7.755890407444345,8.167379108545042,0.7319874361774262,0.8427303140596738,6858.035536222133,10.197281046642349,302.1140400822878,794.5757328668991,0.5089402018970356,6.595039642754462,18.245903846706184,194.60842883468834,248.34046320355966,0.4161394461766277,Yes
5634.238406550031,23.828801185702076,302.6633927582654,549.6542020025605,0.45096323581717107,3.217180276191129,2.009208453857135,2.5420333098260284,0.06377826935853326,0.07364153561353443,51.51992968687311,10.560681415242152,26.949724134777714,284.6553013412348,0.09695125663336251,1.836767040696533,0.596569705112613,2.275980394947206,0.1000443438031674,0.08507066164123461,9453.804260667523,28.357922232251962,385.9452692126642,870.50580763867,0.43563424131472944,4.845095531727794,15.53823398192271,155.51089952353962,204.58631817274215,0.2505727825578219,No
5366.090744405959,36.13077427895077,280.80744879859895,592.5765273416367,0.16574702072907077,2.5214467302161343,2.110660348675979,2.078131540093194,0.08440064248614337,0.18906835107233,48.33204357192736,45.198842803667546,24.608967157727346,234.6297165933921,0.1406116835696079,3.1440184356282628,4.603455164597571,4.145161887878062,0.6552343691467506,0.49455949641923774,7491.730888076606,36.01526979776343,318.1281535812379,810.0243342554162,0.07086428075522105,4.110832395292203,13.334563158092632,140.91943231948304,191.77273676374423,0.2885537282958722,Yes
9059.997720955664,10.543710891243187,435.6083872536164,897.6151298970561,0.7351222707265515,4.313966666607216,3.7475166192939136,7.326150998452444,0.7681005088608737,0.41486626197990084,55.10223977086833,6.672766840562574,23.305169861237513,341.7641925131771,0.5749609173883112,3.004120646329134,0.5825905093535891,2.3329781777295713,0.15741396226175752,0.5934355820737218,13732.703427978498,17.115539461531075,524.7254741529188,1382.587370012243,0.7113885789457106,5.952668444627291,13.912935135038161,289.3508961112861,389.3156639989107,0.6066659992358787,No
698.0088676128449,7.149255886650362,93.74895926172779,224.53264826047288,0.5890915519336057,1.1680121704771222,0.19876439728830822,0.2543583552664128,0.10838595792106237,0.5549350209968363,16.660297162633363,15.006486498338917,7.872468162986737,113.84278893667235,0.818253813247356,1.5566647483792346,1.0598209989011493,1.090938417758332,0.2451574575706062,0.3671507491479615,992.0987827261878,10.242293313675217,106.97550032543177,270.196352751591,0.40204764348794375,2.0204622278132924,5.455022526023666,59.738371821533654,109.3396515928775,0.11624840885194804,Yes
1836.6287511917649,24.30778094494892,164.74276972749675,257.26628970638603,0.6822843347004031,5.888620989979418,5.288145332978067,2.57545534253766,0.5331452168669445,0.9390786711687704,27.585535120055,26.939582052862846,13.989647828949163,145.30607228986815,0.7563980821946745,9.149086341566223,9.377577834462366,3.8488340072292573,0.659974532201562,0.9804266423221895,3897.976076216323,34.06066534374412,209.0375255930317,433.39462831944684,0.6823896613365303,11.870826025267755,31.20652194635098,167.2138601123495,434.59288628038576,0.9825396704869813,Yes
6888.851863194396,27.405250091006483,364.1093222227668,691.7245863425162,0.8857211295582321,7.72157839131196,7.840671628532791,9.25707526023136,0.6660079370183523,0.6835059183685046,40.592887385853295,66.93118342545239,16.78844614719536,219.12463349961692,0.664565216822019,7.349406631078449,3.491196212385348,4.12013683747185,0.214036600014543,0.7545153108648976,11145.201048913465,48.927432233033315,436.8698301760744,1093.9304062253536,0.7925516095846585,12.663153736483675,29.94026224545539,347.929366548732,423.92198139432577,0.9240508797869951,No
5959.137015336633,10.743015277067977,324.07716464619114,619.2084667791203,0.5128173592269133,5.516968312405087,4.654613808464225,4.727819793196174,0.2083504563514358,0.23167176067539352,39.968329307152544,5.943348973847292,17.773117642449105,225.71465751416397,0.4281630341399264,5.797014759418378,2.20956300247168,2.3907759808355427,0.45776325851536986,0.40727198884233545,8928.695466569725,13.203037560783388,359.43893015569745,848.7762774105436,0.6594806708184935,11.71992155805942,26.058713676729727,244.44188669652257,444.1752741814223,0.6274554715379654,No
2281.069978560866,19.612262054512822,175.03701790576753,296.3266285704734,0.10271230691746824,1.880687134342031,1.0223776521574812,0.9853307665615758,0.04267429594114702,0.09727367231104966,20.09965597247762,22.25802736393635,9.720628123929432,92.33734741760826,0.03374928850486458,1.4716675668120214,0.7123799403806488,0.1394176789380676,0.30463086599176037,0.1394841936929836,4032.1077607083807,26.51131009876829,201.52328054041635,437.68027339377267,0.038908849543972335,3.5014488020962733,8.491996826016402,63.10114570184822,233.58364653654337,0.08086224650893575,Yes
1917.0403057625651,22.18667588449788,168.38282691658662,323.84437079309834,0.3393440462916564,3.0324230969863892,2.6115796486645007,2.4396852168480647,0.17154273726287278,0.6254663239154412,23.027340450254624,51.06036773581918,10.6288749727355,123.67910222980571,0.8657603795740332,4.400614864143719,2.8049168636461808,0.9103551624099597,0.18301331541791288,0.8457206911504136,4565.19554442009,43.029642928845355,217.54350355193168,597.8677163594995,0.5759422019888626,5.884808450825429,18.44298181299137,153.05376744957516,305.352580565783,0.7024980388446149,Yes
1744.3683728936032,13.482369026872442,165.56032243171023,278.45768662042417,0.9310961028500552,5.153124457827756,2.7120041504047063,2.7867904370922507,0.3437472359859012,0.7929475827149133,55.153931559284835,69.28886078952286,33.666817811804556,217.50858116141296,0.988587339814162,5.656426423049169,4.1190003423277535,5.221948225831419,0.6462593028006286,0.6448959481100036,2730.325806375192,15.396995261977862,191.12586034236557,349.8726222220874,0.8020174804285308,5.940185591647282,10.362017084917241,107.29685137182018,130.83716077679088,0.4140249901225776,Yes
1569.7620505838192,15.74155087982601,153.70236634675337,276.23093426155526,0.4336843967526109,6.471112793909965,3.037626508905887,2.212193562338846,0.80023361130967,0.9826169468048183,24.990427458925897,70.68201032251562,13.665629816022026,104.7621503934184,0.965247781708098,8.754411748929694,4.9337122716231026,5.58303407267143,0.8287586071290587,0.9730329480096147,3659.7507718570905,21.992468386349362,212.4456310506925,527.4316256534677,0.4006096968943442,9.638456729054363,18.398218056306952,143.12836060824665,325.1062009843195,0.8592623841919365,Yes
4658.683195183908,30.79356278252313,252.26655691179033,433.3525407348093,0.14634660217576828,2.0066432548995623,1.0105642958866912,1.8315067625421113,0.5329764003555746,0.025910974303303524,20.640666316493174,24.662365085786107,11.052364713984522,115.18774773034242,0.001381676221324013,1.230553952455891,0.3946080297434096,0.47339173165808196,0.20077858548264554,0.009249267433340536,6449.217361543338,46.688565588835175,274.2144515673554,592.2518266618267,0.10371780032431915,4.828650288677475,8.67575841704973,153.06036566553178,414.6327140313757,0.12913790151422905,Yes
