flight_cost,hotel_stars,num_activities,international,travel_distance,group_size,season,travel_time,transport_mode,travel_agency_rating,local_cuisine_rating,safety_rating,satisfaction_level
1659.210317832482,2.0,19.0,0.0,3607.2773543122044,4.0,4.0,2.646040302379231,5.0,4.47400791177694,4.948630467491217,3.7568209539783,5.6369854740326115
1005.7844821321497,4.0,2.0,1.0,1444.1231843375515,4.0,3.0,4.556126017188669,3.0,2.630167712207855,4.018248955894301,2.726888035391027,8.70531849885607
1870.1942062580808,4.0,3.0,0.0,3461.141193867378,1.0,4.0,7.906834753360521,5.0,3.7272720517803104,4.640019202070795,4.82680049195251,3.2876223988578204
718.1490773067864,1.0,10.0,0.0,6409.042543851269,2.0,4.0,1.4945918873271768,2.0,3.196424574241465,1.917612733444427,4.310529766550882,3.65474293220158
419.47619186389403,5.0,0.0,0.0,706.421419479432,2.0,1.0,21.635895247350497,1.0,2.0696369326674606,2.2703254734191143,1.8764813904161284,4.49617476487117
340.7353900337067,1.0,18.0,0.0,2169.3327891941026,2.0,4.0,1.5336733727490812,5.0,4.611344484716596,4.559474352128753,3.782468840812184,5.672850556267437
96.12623877164333,5.0,5.0,0.0,1941.274798993632,4.0,1.0,20.17931765893772,3.0,3.1656673758277205,3.7052161627272957,1.6725513678211812,6.61911984241411
1104.5191849189853,4.0,11.0,0.0,4565.181574623065,8.0,3.0,2.9400197363146665,5.0,4.86445406676089,2.401521092888541,3.942082410249798,5.947254771640599
576.1382785139989,1.0,17.0,0.0,2288.965934624641,1.0,2.0,2.7506619543190047,4.0,3.781880045298754,3.2282439629971686,4.771955892474057,2.2434750781323403
488.13970616442634,5.0,7.0,0.0,4604.236567762782,5.0,4.0,8.410644649721071,3.0,3.513330828086551,1.6571080933502103,2.6237026485226402,8.349140341021508
136.78227637083035,3.0,3.0,1.0,524.2280869236,2.0,2.0,10.190236954825716,1.0,1.2548330539537424,2.8569984534752804,3.6628538176156127,3.369058007801336
63.48368943446967,4.0,1.0,1.0,1744.387641038407,2.0,2.0,8.834876975071127,1.0,1.1150717878000216,1.010123528212564,1.971589320213722,6.99855398961893
387.9273745759523,5.0,8.0,0.0,1998.8852097465567,7.0,2.0,14.351549014428347,2.0,2.4668139307820747,1.913129168493985,1.3544262112822305,7.609074746565128
1732.9645548482727,3.0,16.0,1.0,5758.729448168796,3.0,3.0,2.741237738561684,5.0,4.047714082744594,2.943870453764041,4.658464593740421,5.525496725296419
1841.3196525998856,5.0,10.0,0.0,4583.277716289064,4.0,3.0,2.4251839253937146,5.0,4.5555628114639735,2.721065266265053,2.677022871368229,9.150282475970364
266.00095822115,4.0,2.0,0.0,717.9977193706846,3.0,2.0,10.206237450643025,1.0,1.7633366528819372,1.4194965798431072,3.2762275834191783,8.253612103356069
956.0077602089601,3.0,11.0,0.0,1293.27042257802,1.0,1.0,15.88988017778933,2.0,3.5458472189197248,2.9293026450257726,4.273245299879992,1.28267832179721
616.0290386543621,3.0,9.0,0.0,3270.7327717531234,5.0,3.0,9.085047877099324,3.0,3.1419628585983395,2.085286991877675,2.2018085364825364,7.939864503214552
421.6703556941165,3.0,13.0,1.0,1734.2601941290832,6.0,1.0,8.576243784104678,4.0,4.248869867408142,3.3907589461295076,2.9128019674488344,8.036948074269212
959.3819366935131,2.0,5.0,0.0,2234.365416450087,2.0,2.0,11.020684483610657,3.0,2.774607940516384,4.72522413901593,3.8586044281507164,1.2723428655708107
1680.610748147188,2.0,14.0,0.0,8341.920095158279,6.0,4.0,1.1998080018114698,5.0,4.960474226934524,3.4923635175179912,4.265329723078533,3.761069925750009
291.8911705548093,5.0,0.0,0.0,1090.5097016108696,2.0,1.0,17.892781298472077,1.0,1.2026714417332225,1.135143289362619,1.3612060015657996,7.481721806920001
941.5765788749001,4.0,4.0,0.0,817.5577027872816,4.0,1.0,17.53800472390668,5.0,3.6391662271583898,3.9142885553226634,3.998392375290676,4.336743035022989
1022.4546737767939,3.0,18.0,1.0,6978.115054658047,1.0,3.0,2.1154721905998666,5.0,4.655152060501257,2.2965314682262425,4.878518165355247,5.1194626678277855
237.74463473888895,3.0,1.0,0.0,818.5960840689061,9.0,1.0,14.068846000575382,1.0,1.308625029987323,1.7163709303396828,2.2597664930188253,8.677781491408085
387.23779487022597,5.0,6.0,0.0,452.63427575595904,2.0,2.0,16.480061047639023,3.0,3.411694607024085,4.229936626573462,3.501945046364402,2.5035775230115433
316.1788971296012,1.0,3.0,0.0,432.4465273971167,1.0,2.0,9.125016729756327,1.0,2.1982186218325124,3.7664059127922798,3.9021150303185825,4.125198413936307
853.074717629072,1.0,19.0,0.0,6364.376083269484,1.0,4.0,4.473352363087435,5.0,4.922969635429551,4.975050509734731,4.7364714876808245,1.3487309910115641
99.79945858766801,4.0,2.0,0.0,2309.0781241216864,3.0,3.0,13.083417140882876,1.0,1.728937372210297,2.220880201833325,2.2054343720835443,5.125383065089484
169.28389770196284,2.0,2.0,1.0,1839.63811721258,7.0,3.0,3.591824576746514,2.0,2.9741064955914385,1.5088680710013203,2.5115632774442207,8.47214447595737
950.3363253386796,1.0,5.0,0.0,4274.176260138299,1.0,4.0,7.195815509748138,3.0,3.397425189542345,4.278579583176203,3.1600950911825536,5.206888925823715
371.6171504941094,5.0,7.0,1.0,2733.381466321255,9.0,3.0,13.756676879592192,3.0,2.560780720188025,2.829011353944092,2.962077373621731,9.324776388731925
327.0047353182872,1.0,4.0,0.0,645.4575550893002,4.0,3.0,7.759020317700048,1.0,1.6001353966381768,3.3750322196483555,3.8591494556589963,4.689587317194717
383.1500706311411,5.0,2.0,1.0,1488.8881396965803,3.0,3.0,10.427897626509557,1.0,2.325101551493305,1.013126891206094,2.7166001797250576,6.560282361411151
95.63268217830621,4.0,0.0,0.0,1117.0059059144014,8.0,1.0,8.886167250635642,2.0,1.9461680770902972,1.2167317968455933,1.0264836956092405,9.813404869502499
224.00708740350476,3.0,1.0,0.0,195.32386852509197,8.0,1.0,18.022135730383166,3.0,2.052344830378072,2.157337796869108,1.122122124867953,9.793899539795937
1536.3944835505645,4.0,9.0,0.0,5920.5629500450095,2.0,4.0,4.3427212160330075,5.0,4.827573421536423,3.8281120013381904,4.855761686265261,1.287492886358221
